날짜,종가,시가,고가,저가,거래량,변동 %,로그 수익률
2016-11-02,28000,28750,29050,27950,12548000.0,-3.45,-0.03509131981127006
2016-11-03,27800,27500,28200,27350,12384000.0,-0.71,-0.007168489478612516
2016-11-04,27350,27550,27600,27200,14287000.0,-1.62,-0.01631949182860118
2016-11-06,27350,27350,27350,27350,64000.0,0.0,0.0
2016-11-07,27550,27350,27800,27300,9876000.0,0.73,0.007286006730933313
2016-11-08,27850,27600,27900,27450,7494000.0,1.09,0.010830430774369591
2016-11-09,27350,27850,28450,26700,20998000.0,-1.8,-0.01811643750530277
2016-11-10,28700,28450,29600,28350,24897000.0,4.94,0.04818059389758526
2016-11-11,27950,28500,29100,27800,13995000.0,-2.61,-0.026479923164467265
2016-11-14,28850,28250,29450,28200,14396000.0,3.22,0.03169279335300039
2016-11-15,28550,28600,28850,28400,6352000.0,-1.04,-0.010453056852089368
2016-11-16,28600,28400,28600,28300,6777000.0,0.18,0.0017497817237877723
2016-11-17,28950,28600,29300,28550,11480000.0,1.22,0.012163486193197402
2016-11-18,28250,28750,28750,28200,7529000.0,-2.42,-0.024476746426554313
2016-11-20,28250,28250,28250,28250,2000.0,0.0,0.0
2016-11-21,26300,27350,27350,25800,32236000.0,-6.9,-0.07152451840873113
2016-11-22,26400,26400,26700,26050,9484000.0,0.38,0.0037950709685515343
2016-11-23,26300,26300,26500,26100,5609000.0,-0.38,-0.0037950709685516094
2016-11-24,25400,26100,26400,25350,14455000.0,-3.42,-0.034819765159227925
2016-11-25,26050,25200,26150,25200,6173000.0,2.56,0.025268594174884983
2016-11-28,27400,26050,27400,26050,10647000.0,5.18,0.05052524519464872
2016-11-29,28100,27300,28250,26750,13816000.0,2.55,0.025226562945675563
2016-11-30,27050,28100,28100,26850,10435000.0,-3.74,-0.0380825710472096
2016-12-01,27000,27050,27300,26650,6570000.0,-0.18,-0.0018501392881614773
2016-12-02,27200,26850,27250,26750,4722000.0,0.74,0.00738010729762246
2016-12-05,26450,26800,27050,26300,4254000.0,-2.76,-0.02796081499764326
2016-12-06,26950,26500,27150,26500,5206000.0,1.89,0.01872713905069773
2016-12-07,27600,27700,28100,27000,10516000.0,2.41,0.02383247536809824
2016-12-08,27900,27600,28250,27600,8947000.0,1.09,0.010810916104215676
2016-12-09,28900,27900,29000,27900,15356000.0,3.58,0.03521490629106643
2016-12-12,28600,29300,29350,28150,12812000.0,-1.04,-0.010434877292579619
2016-12-13,28600,28650,29000,28400,9964000.0,0.0,0.0
2016-12-14,28550,28850,28850,28400,5086000.0,-0.17,-0.0017497817237877064
2016-12-15,28650,28500,28750,28250,4983000.0,0.35,0.003496507058729306
2016-12-16,28600,28650,28750,28300,4327000.0,-0.17,-0.0017467253349416486
2016-12-18,28600,28600,28600,28600,4000.0,0.0,0.0
2016-12-19,28550,28400,28550,28100,3439000.0,-0.17,-0.0017497817237877064
2016-12-20,28450,28350,28700,28350,4930000.0,-0.35,-0.003508775529679254
2016-12-21,28600,28450,28750,28300,3843000.0,0.53,0.005258557253467051
2016-12-22,28050,28550,28600,27950,6304000.0,-1.92,-0.019418085857101627
2016-12-23,28300,28000,28500,27950,4147000.0,0.89,0.008873172680486726
2016-12-26,28350,28500,28750,28200,3789000.0,0.18,0.0017652255245691492
2016-12-27,28400,28100,28550,28050,3822000.0,0.18,0.0017621149933992233
2016-12-28,28250,28400,28500,28000,3756000.0,-0.53,-0.005295687574710455
2016-12-29,28350,28050,28500,28050,3172000.0,0.35,0.0035335725813110445
2017-01-02,27450,27750,27900,27100,6705000.0,-3.17,-0.032260862218221435
2017-01-03,27500,27450,27600,27150,4622000.0,0.18,0.0018198367169858993
2017-01-04,27300,27500,27700,27250,4657000.0,-0.73,-0.007299302481611608
2017-01-05,28800,27500,29200,27450,19728000.0,5.49,0.05348868495098622
2017-01-06,28400,28900,28900,28250,7343000.0,-1.39,-0.01398624197473984
2017-01-08,28400,28400,28400,28400,5000.0,0.0,0.0
2017-01-09,27650,28250,28400,27650,5486000.0,-2.64,-0.026763417198816572
2017-01-10,27450,27500,27650,27350,5198000.0,-0.72,-0.007259560012804223
2017-01-11,27450,27300,27650,27300,3858000.0,0.0,0.0
2017-01-12,27200,27500,27550,27150,4986000.0,-0.91,-0.009149194653587977
2017-01-13,27200,27200,27700,27050,4838000.0,0.0,0.0
2017-01-15,27200,27200,27200,27200,1000.0,0.0,0.0
2017-01-16,26850,27200,27350,26800,4786000.0,-1.29,-0.012951152347077893
2017-01-17,26950,26850,27400,26850,4585000.0,0.37,0.0037174764001325733
2017-01-18,27050,27300,27300,26900,2477000.0,0.37,0.0037037079374844318
2017-01-19,27500,27200,27600,27000,6105000.0,1.66,0.01649899938003507
2017-01-20,27350,27300,27750,27300,4026000.0,-0.55,-0.005469475804535433
2017-01-23,26900,27350,27350,26850,4476000.0,-1.65,-0.016590242260196807
2017-01-24,26550,26800,27100,26550,3688000.0,-1.3,-0.013096538919845569
2017-01-25,26100,26750,26750,25900,5801000.0,-1.69,-0.017094433359300068
2017-01-26,26150,25800,26450,25800,6047000.0,0.19,0.0019138761822841976
2017-01-31,26200,26150,26500,26150,3541000.0,0.19,0.0019102202561192452
2017-02-01,27500,26150,27500,26150,7354000.0,4.96,0.04842659390547446
2017-02-02,27100,27800,27800,27100,5300000.0,-1.45,-0.014652276786870375
2017-02-03,27000,27100,27600,26700,4697000.0,-0.37,-0.0036968618813260916
2017-02-06,26750,26700,27200,26500,5645000.0,-0.93,-0.009302392662313561
2017-02-07,26850,26450,27000,26450,4439000.0,0.37,0.003731347612858184
2017-02-08,26550,26850,27050,26400,4342000.0,-1.12,-0.011236073266925842
2017-02-09,26500,26500,26800,26400,4267000.0,-0.19,-0.001885014695771335
2017-02-10,27000,26750,27150,26450,4807000.0,1.89,0.018692133012152546
2017-02-13,27500,27200,27750,27100,6344000.0,1.85,0.018349138668196617
2017-02-14,27750,27500,27750,27350,5068000.0,0.91,0.009049835519917856
2017-02-15,28000,27750,28400,27700,12287000.0,0.9,0.008968669982760316
2017-02-16,28300,28400,28550,28000,8776000.0,1.07,0.010657294473987979
2017-02-17,28000,28300,28500,28000,5295000.0,-1.06,-0.01065729447398798
2017-02-20,27650,27950,28000,27550,4045000.0,-1.25,-0.012578782206860073
2017-02-21,28000,27400,28100,27400,3134000.0,1.27,0.012578782206860185
2017-02-22,27850,28300,28300,27800,4718000.0,-0.54,-0.005371543801910877
2017-02-23,27450,27500,27550,26950,10713000.0,-1.44,-0.014466798417753376
2017-02-24,28100,27400,28400,27150,14208000.0,2.37,0.023403408384160395
2017-02-27,27650,28350,28350,27650,8040000.0,-1.6,-0.016143848371356278
2017-02-28,27000,27600,27600,26950,8540000.0,-2.35,-0.023788861964014713
2017-03-02,26350,26900,26900,26350,8219000.0,-2.41,-0.02436859101695769
2017-03-03,25450,26350,26350,25300,16207000.0,-3.42,-0.03475253199083961
2017-03-05,25450,25450,25450,25450,10000.0,0.0,0.0
2017-03-06,25200,25000,25400,24650,7270000.0,-0.98,-0.009871748479154117
2017-03-07,25200,24850,25450,24850,8522000.0,0.0,0.0
2017-03-08,25450,25000,25500,25000,5265000.0,0.99,0.009871748479154091
2017-03-09,27100,25450,27300,25450,24061000.0,6.48,0.06281798488912356
2017-03-10,27000,27100,27750,26700,10616000.0,-0.37,-0.0036968618813260916
2017-03-13,26950,27100,27450,26900,4716000.0,-0.19,-0.0018535686493229438
2017-03-14,26950,26950,27300,26900,5460000.0,0.0,0.0
2017-03-15,26950,27200,27250,26800,4230000.0,0.0,0.0
2017-03-16,28100,26950,28300,26950,21533000.0,4.27,0.041786278984693885
2017-03-17,29000,28100,29100,27650,33069000.0,3.2,0.03152625364677395
2017-03-20,28500,30200,30700,28500,90259000.0,-1.72,-0.01739174271186922
2017-03-21,28350,28600,29150,28300,15894000.0,-0.53,-0.005277057100843781
2017-03-22,28650,28400,28900,28350,10581000.0,1.06,0.010526412986987603
2017-03-23,28850,28600,29050,28550,7867000.0,0.7,0.006956549793359931
2017-03-24,28950,28700,29150,28550,7805000.0,0.35,0.0034602110648956526
2017-03-27,29000,28850,29200,28800,7442000.0,0.17,0.0017256259674698574
2017-03-28,28850,29200,29350,28800,6228000.0,-0.52,-0.005185837032365414
2017-03-29,28750,29100,29100,28500,5454000.0,-0.35,-0.003472225710749092
2017-03-30,28650,28550,29000,28500,5206000.0,-0.35,-0.0034843240826109225
2017-03-31,29200,28700,29250,28600,8620000.0,1.92,0.01901526611348753
2017-04-03,29500,29200,29650,29100,9655000.0,1.03,0.010221554071538007
2017-04-04,29300,29700,29700,29150,7007000.0,-0.68,-0.006802747322752523
2017-04-05,29300,29450,29550,29000,7739000.0,0.0,0.0
2017-04-06,29100,29450,29450,28950,4617000.0,-0.68,-0.006849341845574783
2017-04-07,29000,29100,29400,29000,4518000.0,-0.34,-0.00344234419097279
2017-04-10,27900,28800,28950,27850,13386000.0,-3.79,-0.03866914115915405
2017-04-11,27800,27800,28450,27600,8330000.0,-0.36,-0.003590668130728596
2017-04-12,27950,27750,27950,27550,5402000.0,0.54,0.00538117890451675
2017-04-13,28050,28250,28550,27950,6613000.0,0.36,0.0035714323675971795
2017-04-14,27850,27850,28050,27750,4632000.0,-0.71,-0.007155665595412248
2017-04-17,28700,28250,28850,28250,12968000.0,3.05,0.030064156392282354
2017-04-18,29900,29350,29900,29100,22130000.0,4.18,0.04096135763106541
2017-04-19,29900,30050,30100,29650,14110000.0,0.0,0.0
2017-04-20,30700,29700,30800,29700,25498000.0,2.68,0.02640417419651071
2017-04-21,31000,31300,31300,30700,18455000.0,0.98,0.00972454989199478
2017-04-23,31000,31000,31000,31000,2000.0,0.0,0.0
2017-04-24,31150,31300,31600,30750,20120000.0,0.48,0.004827040748315944
2017-04-25,30700,30950,31000,30250,14638000.0,-1.44,-0.014551590640310684
2017-04-26,30750,30750,31050,30500,9261000.0,0.16,0.0016273396593754076
2017-04-27,30550,30800,31050,30250,7893000.0,-0.65,-0.006525308634922515
2017-04-28,30200,30500,30850,30100,9189000.0,-1.15,-0.011522761236780374
2017-05-02,31100,30500,31150,30450,12106000.0,2.98,0.029365894804364537
2017-05-03,31100,31100,31100,31100,8000.0,0.0,0.0
2017-05-04,31750,31150,31750,31050,14049000.0,2.09,0.02068490615351211
2017-05-08,33000,32100,33050,32100,31214000.0,3.94,0.038614836127779516
2017-05-09,33000,33000,33000,33000,78000.0,0.0,0.0
2017-05-10,32650,33250,33300,32250,17699000.0,-1.06,-0.01066270574404018
2017-05-11,34000,32750,34100,31800,37298000.0,4.13,0.040515668893721414
2017-05-12,33500,33950,33950,33000,25008000.0,-1.47,-0.014815085785140587
2017-05-14,33500,33500,33500,33500,6000.0,0.0,0.0
2017-05-15,34350,33500,34800,33050,35839000.0,2.54,0.025056579837337688
2017-05-16,34550,34700,35050,34250,23829000.0,0.58,0.005805531545320496
2017-05-17,35650,34900,36000,34800,36289000.0,3.18,0.03134159664662613
2017-05-18,36150,35600,36150,35100,22560000.0,1.4,0.013927801744468804
2017-05-19,35850,36450,36450,35700,15300000.0,-0.83,-0.0083333815591443
2017-05-22,35000,35850,36050,34750,23807000.0,-2.37,-0.023995505556215692
2017-05-23,34950,34900,35400,34500,14427000.0,-0.14,-0.0014295928095944335
2017-05-24,35050,34950,35350,34750,12385000.0,0.29,0.002857144800779744
2017-05-25,34100,35100,35150,34000,21312000.0,-2.71,-0.02747822919112798
2017-05-26,34550,34400,34900,34300,9821000.0,1.32,0.013110165924207785
2017-05-29,34250,34550,34700,33850,9671000.0,-0.87,-0.008720985505444652
2017-05-30,34450,34500,34750,34300,8178000.0,0.58,0.005822432751433229
2017-05-31,34600,34700,34700,34000,9684000.0,0.44,0.004344684604010892
2017-06-01,33000,34950,34950,32200,24038000.0,-4.62,-0.04734612059719831
2017-06-02,33350,32850,34050,32550,32315000.0,1.06,0.010550210895152392
2017-06-04,33350,33350,33350,33350,8000.0,0.0,0.0
2017-06-05,33450,33750,33750,32900,10214000.0,0.3,0.0029940142126046996
2017-06-06,33450,33450,33450,33450,3000.0,0.0,0.0
2017-06-07,32600,33000,33100,32500,21927000.0,-2.54,-0.025739498201575495
2017-06-08,33150,32300,33400,32300,14849000.0,1.69,0.01673042825920957
2017-06-09,33500,33700,33750,33050,14312000.0,1.06,0.0105027221991492
2017-06-11,33500,33500,33500,33500,29000.0,0.0,0.0
2017-06-12,32550,33300,33500,32200,17108000.0,-2.84,-0.028768070176442517
2017-06-13,32200,32200,32550,31700,18846000.0,-1.08,-0.010810916104215617
2017-06-14,32300,32300,32550,32050,7919000.0,0.31,0.0031007776782481854
2017-06-15,32050,32400,32650,32000,9501000.0,-0.77,-0.007770046861931788
2017-06-16,31950,32000,32200,31750,6992000.0,-0.31,-0.0031250025431352776
2017-06-19,31650,32150,32150,31600,6678000.0,-0.94,-0.009434032233358642
2017-06-20,31000,31500,31650,30800,12905000.0,-2.05,-0.020750944105038974
2017-06-21,30950,30700,31000,30600,6766000.0,-0.16,-0.0016142053545411135
2017-06-22,30800,31200,31250,30800,6513000.0,-0.48,-0.004858309151076295
2017-06-23,31750,30550,31900,30550,9854000.0,3.08,0.03037803535917192
2017-06-26,31700,32400,32400,31600,9174000.0,-0.16,-0.0015760444554657658
2017-06-27,31650,32000,32000,31600,5127000.0,-0.16,-0.0015785322930497267
2017-06-28,31000,31500,31550,31000,6173000.0,-2.05,-0.020750944105038974
2017-06-29,31100,30950,31600,30850,5209000.0,0.32,0.003220614700042157
2017-06-30,31500,30950,31650,30950,4343000.0,1.29,0.012779726646399021
2017-07-03,31900,32250,32450,31600,10779000.0,1.27,0.012618463959211464
2017-07-04,31500,32300,32300,31100,5920000.0,-1.25,-0.012618463959211462
2017-07-05,31050,31400,31850,31000,5928000.0,-1.43,-0.014388737452099556
2017-07-06,31200,31400,31500,30700,4773000.0,0.48,0.004819286435948922
2017-07-07,31600,31150,31600,30750,4698000.0,1.28,0.012739025777429712
2017-07-10,30750,31600,31700,30600,6317000.0,-2.69,-0.027267126340339586
2017-07-11,30500,30300,31100,30250,6320000.0,-0.81,-0.008163310639160981
2017-07-12,30150,30750,30800,30100,5633000.0,-1.15,-0.011541760440171458
2017-07-13,30150,30050,30500,30000,5618000.0,0.0,0.0
2017-07-14,29550,30100,30350,29250,9810000.0,-1.99,-0.020101179321087265
2017-07-17,30000,29550,30200,29500,7060000.0,1.52,0.015113637810048106
2017-07-18,30300,30050,30550,30000,6030000.0,1.0,0.009950330853168092
2017-07-19,30800,30100,30900,30100,7623000.0,1.65,0.01636697746420541
2017-07-20,30650,31000,31050,30600,5887000.0,-0.49,-0.004882027597308421
2017-07-21,30300,30500,30850,30100,5523000.0,-1.14,-0.011484949866896957
2017-07-24,30700,30300,30700,30100,3930000.0,1.32,0.01311494207782795
2017-07-25,30400,30800,30800,30350,3684000.0,-0.98,-0.009820046180975461
2017-07-26,30650,30450,30700,30350,4434000.0,0.82,0.008190053970044403
2017-07-27,31500,30650,31600,30600,14725000.0,2.77,0.027354883449366933
2017-07-28,30700,31550,31650,30700,9201000.0,-2.54,-0.02572489123843593
2017-07-31,29500,30100,30300,29350,16515000.0,-3.91,-0.03987239124737735
2017-08-01,29750,29450,29850,29400,8212000.0,0.85,0.008438868645864604
2017-08-02,29450,29950,30000,29350,5718000.0,-1.01,-0.010135221894043018
2017-08-03,28550,29450,29500,28450,11618000.0,-3.06,-0.031036973995576443
2017-08-04,28450,28550,29050,28400,7492000.0,-0.35,-0.003508775529679254
2017-08-07,28550,28800,29050,28500,4970000.0,0.35,0.0035087755296792705
2017-08-08,28700,28600,28900,28450,2947000.0,0.53,0.00524018666355625
2017-08-09,28050,28700,28700,28050,6806000.0,-2.26,-0.02290849079687014
2017-08-10,27900,28050,28350,27850,5245000.0,-0.53,-0.005361943141385399
2017-08-11,27900,27500,28500,27500,5738000.0,0.0,0.0
2017-08-14,27600,27650,28200,27450,5565000.0,-1.08,-0.010810916104215617
2017-08-16,27550,27650,27900,27350,6001000.0,-0.18,-0.0018132371241808313
2017-08-17,28200,27600,28200,27400,4409000.0,2.36,0.023319442345144423
2017-08-18,27800,28100,28100,27500,5528000.0,-1.42,-0.014285957247476541
2017-08-21,27600,27800,27800,27500,5085000.0,-0.72,-0.00722024797348702
2017-08-22,27450,27500,27750,27400,3832000.0,-0.54,-0.005449604767564703
2017-08-23,27400,27700,27700,27350,3721000.0,-0.18,-0.0018231545615151365
2017-08-24,27650,27350,28200,27350,6428000.0,0.91,0.009082714574319226
2017-08-25,27850,27900,28250,27700,5258000.0,0.72,0.007207238404949167
2017-08-28,27800,27850,28000,27700,5650000.0,-0.18,-0.0017969456767016304
2017-08-29,27700,27700,27800,27500,3913000.0,-0.36,-0.0036036075032985443
2017-08-30,27500,27700,27900,27500,4800000.0,-0.72,-0.007246408520767198
2017-08-31,27500,27500,27700,27350,6610000.0,0.0,0.0
2017-09-01,27500,27500,27600,27300,4025000.0,0.0,0.0
2017-09-04,26950,27000,27200,26650,7403000.0,-2.0,-0.020202707317519466
2017-09-05,26850,26950,27150,26500,5187000.0,-0.37,-0.00371747640013242
2017-09-06,26950,26850,27100,26750,4506000.0,0.37,0.0037174764001325733
2017-09-07,27000,26950,27100,26850,3809000.0,0.19,0.0018535686493228347
2017-09-08,26350,27000,27050,26300,9272000.0,-2.41,-0.02436859101695769
2017-09-11,26200,26250,26400,26000,7358000.0,-0.57,-0.005708864220320204
2017-09-12,26900,26100,27100,26100,8667000.0,2.67,0.02636687584074235
2017-09-13,26400,27000,27150,26250,7558000.0,-1.86,-0.01876227645552289
2017-09-14,26500,26200,26700,26200,4947000.0,0.38,0.0037807228399061523
2017-09-15,26600,26500,26700,26250,6630000.0,0.38,0.0037664827954768648
2017-09-18,26650,26450,26700,26400,5240000.0,0.19,0.0018779348242001143
2017-09-19,26400,26700,27200,26350,7568000.0,-0.94,-0.00942514045958311
2017-09-20,26100,26600,26600,26100,5555000.0,-1.14,-0.011428695823622744
2017-09-21,25700,26100,26150,25650,6725000.0,-1.53,-0.015444322427473631
2017-09-22,25100,25650,25650,25000,9767000.0,-2.33,-0.02362314576343594
2017-09-25,24850,24900,25250,24750,7608000.0,-1.0,-0.01001009359510046
2017-09-26,25100,24550,25650,24550,5666000.0,1.01,0.010010093595100425
2017-09-27,25250,25500,25500,25150,3769000.0,0.6,0.005958309583630625
2017-09-28,27250,25400,27400,25400,18317000.0,7.92,0.07622736538788431
2017-09-29,27200,27000,27750,26800,9507000.0,-0.18,-0.0018365478073013922
2017-10-10,27050,27200,27550,26600,5636000.0,-0.55,-0.005529968009461086
2017-10-11,27400,27100,27500,26700,6307000.0,1.29,0.012856008101533955
2017-10-12,26850,27400,27400,26850,6082000.0,-2.01,-0.02027719243915085
2017-10-13,27050,26800,27500,26050,14581000.0,0.74,0.007421184337616826
2017-10-16,28000,27100,28000,26850,16163000.0,3.51,0.03451750488271339
2017-10-17,28000,28150,28450,27700,16546000.0,0.0,0.0
2017-10-18,27550,27950,28000,27300,11859000.0,-1.61,-0.016201974576280486
2017-10-19,27600,27900,27900,27550,6100000.0,0.18,0.0018132371241807218
2017-10-20,27450,27600,27600,27200,5934000.0,-0.54,-0.005449604767564703
2017-10-23,28400,27450,28800,27450,18207000.0,3.46,0.03402297721162068
2017-10-24,28800,28400,29000,28150,16366000.0,1.41,0.01398624197473987
2017-10-25,28800,28900,29050,28600,8856000.0,0.0,0.0
2017-10-26,30050,28800,30300,28750,34032000.0,4.34,0.04248727383931625
2017-10-27,30000,31000,31000,29500,21824000.0,-0.17,-0.0016652793190612089
2017-10-30,30050,30700,30750,30050,14284000.0,0.17,0.0016652793190612488
2017-10-31,29900,30400,30450,29550,14955000.0,-0.5,-0.005004180584575839
2017-11-01,29600,30200,30400,29500,10771000.0,-1.0,-0.010084119066626047
2017-11-02,29350,29600,29900,29100,7183000.0,-0.84,-0.00848181505590923
2017-11-03,29800,29450,30000,29450,8191000.0,1.53,0.015215847237253215
2017-11-06,30750,30150,30800,29850,21309000.0,3.19,0.03138160074116814
2017-11-07,30700,30950,30950,30150,13032000.0,-0.16,-0.0016273396593753711
2017-11-08,30400,30650,30650,30250,6740000.0,-0.98,-0.009820046180975461
2017-11-09,30150,30700,30700,30100,8007000.0,-0.82,-0.008257685238981577
2017-11-10,30300,30250,30550,30050,6235000.0,0.5,0.004962789342129097
2017-11-13,32150,30450,32250,30450,53205000.0,6.11,0.05926473816830485
2017-11-14,32950,32500,33600,32200,45733000.0,2.49,0.02457881026488777
2017-11-15,33250,33000,33700,32550,38103000.0,0.91,0.00906350615334691
2017-11-16,33350,33500,33800,32900,20839000.0,0.3,0.003003005259769556
2017-11-17,32650,33350,33550,32300,19922000.0,-2.1,-0.02121291663919265
2017-11-20,32650,32650,33150,32150,14053000.0,0.0,0.0
2017-11-21,31650,32600,32650,31500,23921000.0,-3.06,-0.031106707132254916
2017-11-22,31800,31550,32000,31100,14289000.0,0.47,0.004728141195945896
2017-11-23,32250,32050,32650,31800,15620000.0,1.42,0.014051753455650287
2017-11-24,32350,32350,32650,31850,12507000.0,0.31,0.003095977705127992
2017-11-27,31950,32350,32400,31850,11918000.0,-1.24,-0.01244184012336572
2017-11-28,31300,31950,32200,31250,13004000.0,-2.03,-0.020554083277436238
2017-11-29,31300,31300,31750,30850,13700000.0,0.0,0.0
2017-11-30,30650,31100,31500,30500,9139000.0,-2.08,-0.02098543516388712
2017-12-01,31000,30850,31050,30450,7645000.0,1.14,0.011354542102925849
2017-12-04,30500,31000,31200,30300,10174000.0,-1.61,-0.01626052087178029
2017-12-05,30600,30350,30750,30050,8177000.0,0.33,0.0032733253449691085
2017-12-06,30100,30700,30700,30050,9466000.0,-1.63,-0.016474837203505097
2017-12-07,29650,30050,30300,29300,14878000.0,-1.5,-0.015063046311095628
2017-12-08,29600,29500,30050,29500,7689000.0,-0.17,-0.0016877641137197409
2017-12-11,30750,29600,30750,29600,11287000.0,3.89,0.03811563292251215
2017-12-12,29550,30750,30800,29450,13483000.0,-3.9,-0.039806250400419706
2017-12-13,30000,29750,30150,29550,10981000.0,1.52,0.015113637810048106
2017-12-14,29550,30000,30000,29450,15153000.0,-1.5,-0.015113637810048184
2017-12-15,29650,30000,30000,29400,7853000.0,0.34,0.0033783815916271906
2017-12-18,30300,29850,31100,29700,26195000.0,2.19,0.021685587071589057
2017-12-19,29750,30300,30300,29500,11671000.0,-1.82,-0.018318580523684746
2017-12-20,29100,29550,29700,29050,8802000.0,-2.18,-0.022090957814191972
2017-12-21,28750,28850,29300,28600,6480000.0,-1.2,-0.01210040693408734
2017-12-22,29800,28550,29850,28100,11171000.0,3.65,0.03587062626799942
2017-12-26,29700,29500,29950,29150,10132000.0,-0.34,-0.003361347702704883
2017-12-27,29150,29400,29650,28650,11154000.0,-1.85,-0.01869213301215252
2017-12-28,28850,29250,29300,28800,6503000.0,-1.03,-0.010344919842392773
2018-01-02,28600,28900,29000,28500,8302000.0,-0.87,-0.0087032751283017
2018-01-03,28200,28600,28850,28100,12551000.0,-1.4,-0.014084739881738972
2018-01-04,27300,28200,28350,27250,16463000.0,-3.19,-0.032435275753153844
2018-01-05,27600,27350,27750,27300,6648000.0,1.1,0.01092907053219023
2018-01-08,27000,27650,27650,26850,17546000.0,-2.17,-0.02197890671877523
2018-01-09,27350,27000,27850,27000,13291000.0,1.3,0.012879662863661238
2018-01-10,28250,27300,28400,27000,16569000.0,3.29,0.03237692872445977
2018-01-11,27800,28350,28350,27800,9925000.0,-1.59,-0.016057436895858524
2018-01-12,27550,27900,28100,27200,12630000.0,-0.9,-0.009033485097667944
2018-01-15,28150,27300,28250,27200,10449000.0,2.18,0.02154481898677579
2018-01-16,28350,28200,28900,27950,13464000.0,0.71,0.007079675588061768
2018-01-17,29350,28250,29350,28150,23394000.0,3.53,0.03466551610034438
2018-01-18,29350,29600,29650,28800,15681000.0,0.0,0.0
2018-01-19,29600,29950,29950,29300,21075000.0,0.85,0.00848181505590913
2018-01-22,29800,29950,30400,29750,20229000.0,0.68,0.0067340321813441194
2018-01-23,30000,29800,30050,29400,12110000.0,0.67,0.00668898815079671
2018-01-24,29950,30100,30100,29700,9149000.0,-0.17,-0.0016680571006970587
2018-01-25,29500,29900,29950,29250,11357000.0,-1.5,-0.015139061215684266
2018-01-26,29750,29600,29850,29500,12310000.0,0.85,0.008438868645864604
2018-01-29,30850,29850,31300,29800,37503000.0,3.7,0.03630761835975814
2018-01-30,30000,30500,30750,30000,20022000.0,-2.76,-0.027939368689241423
2018-01-31,29600,29700,29800,29150,12535000.0,-1.33,-0.013423020332140661
2018-02-01,30050,29500,30200,29500,11362000.0,1.52,0.015088299651201826
2018-02-02,29750,30200,30200,29300,10849000.0,-1.0,-0.01003352898957781
2018-02-05,28950,29000,29500,28750,11454000.0,-2.69,-0.027258927972634534
2018-02-06,29000,28650,29000,26850,29633000.0,0.17,0.0017256259674698574
2018-02-07,28950,29100,29500,28700,19321000.0,-0.17,-0.0017256259674697252
2018-02-08,29300,28750,29900,28750,21113000.0,1.21,0.012017312004017268
2018-02-09,28500,28350,28850,28000,10788000.0,-2.73,-0.02768342874841674
2018-02-12,28100,28850,29000,28050,7061000.0,-1.4,-0.014134510934904806
2018-02-13,27650,28050,28300,27650,7541000.0,-1.6,-0.016143848371356278
2018-02-14,27800,27650,27950,27200,8739000.0,0.54,0.005410292728247479
2018-02-19,28550,28000,28700,27950,9644000.0,2.7,0.026620915405427895
2018-02-20,28300,28400,28650,27650,7960000.0,-0.88,-0.008795131452827289
2018-02-21,28700,28200,28750,28000,7092000.0,1.41,0.014035318116383583
2018-02-22,28700,28650,28750,28250,5305000.0,0.0,0.0
2018-02-23,27950,28400,28500,27550,14837000.0,-2.61,-0.026479923164467265
2018-02-26,27800,27900,28250,27600,7984000.0,-0.54,-0.0053811789045168186
2018-02-27,27650,27700,27950,27600,4204000.0,-0.54,-0.005410292728247543
2018-02-28,27150,27650,27700,27000,10041000.0,-1.81,-0.01824868158839933
2018-03-02,27250,26950,27300,26750,6341000.0,0.37,0.0036764747293086273
2018-03-05,27550,27800,27800,27300,5716000.0,1.1,0.010949014489670303
2018-03-06,27700,27500,27850,27500,5879000.0,0.54,0.00542987759436924
2018-03-07,27300,27800,27900,27200,5737000.0,-1.44,-0.014545711002378751
2018-03-08,27050,27450,27600,27050,5230000.0,-0.92,-0.009199696898423487
2018-03-09,28050,27400,28600,27250,13050000.0,3.7,0.03630162667621482
2018-03-12,29450,28500,29450,28300,18239000.0,4.99,0.0487052781288903
2018-03-13,30000,29450,30150,28950,17900000.0,1.87,0.018503471564559726
2018-03-14,29450,30000,30100,29250,9404000.0,-1.83,-0.018503471564559643
2018-03-15,30150,29450,30400,29350,21023000.0,2.38,0.023491013075598737
2018-03-16,30150,30150,30300,29700,9866000.0,0.0,0.0
2018-03-19,29850,30150,30900,29800,19273000.0,-1.0,-0.01000008333458331
2018-03-20,30000,30000,30100,29050,9796000.0,0.5,0.0050125418235441935
2018-03-21,29650,29650,29900,29500,6643000.0,-1.17,-0.011735256218420965
2018-03-22,29650,29850,29950,29550,8728000.0,0.0,0.0
2018-03-23,28200,28750,29900,28200,12219000.0,-4.89,-0.05014014749966659
2018-03-26,29500,28650,29550,28550,11094000.0,4.61,0.04506828540170625
2018-03-27,29700,29600,29900,29050,9025000.0,0.68,0.006756782462879687
2018-03-28,31100,29600,31700,29300,59167000.0,4.71,0.046060773376534525
2018-03-29,31150,31250,31550,30800,18017000.0,0.16,0.0016064260482737947
2018-03-30,30800,31300,31300,30800,11387000.0,-1.12,-0.011299555253933394
2018-04-02,32050,31350,32650,31250,47484000.0,4.06,0.03978249338715018
2018-04-03,32400,32050,32750,31700,23804000.0,1.09,0.010861239431604634
