일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,거래량 변화율
2017-03-10,1905,5,0.26,1900,1915,1810,345493,645696670,50623026135,26573767,-0.06057062993346363
2017-03-13,2010,105,5.51,1945,2035,1910,605426,1207521380,53413271670,26573767,0.7523538827125296
2017-03-14,2010,0,0.0,1985,2045,1930,390895,780317830,53413271670,26573767,-0.35434718693944434
2017-03-15,1950,-60,-2.99,2000,2025,1945,185155,364215420,51818845650,26573767,-0.5263306002890802
2017-03-16,1915,-35,-1.79,1960,1980,1915,194402,377075705,50888763805,26573767,0.049941940536307516
2017-03-17,1920,5,0.26,1925,1930,1840,191938,363716715,51021632640,26573767,-0.012674766720506936
2017-03-20,1885,-35,-1.82,1885,1930,1875,150514,284975565,50091550795,26573767,-0.2158196917754691
2017-03-21,1835,-50,-2.65,1920,1920,1815,362032,668727450,48762862445,26573767,1.405304489947779
2017-03-22,1810,-25,-1.36,1820,1850,1775,314356,568348370,48098518270,26573767,-0.1316900163521456
2017-03-23,1785,-25,-1.38,1805,1835,1755,244686,436876450,47434174095,26573767,-0.22162770871241522
2017-03-24,1745,-40,-2.24,1770,1785,1720,269076,468137550,46371223415,26573767,0.09967877197714614
2017-03-27,1830,85,4.87,1745,1915,1745,589711,1082212810,48629993610,26573767,1.191615008399114
2017-03-28,1985,155,8.47,1815,2120,1785,2510169,5026219575,52748927495,26573767,3.256608745639814
2017-03-29,1995,10,0.5,1980,2085,1975,691037,1391998150,53014665165,26573767,-0.7247049899827462
2017-03-30,2050,55,2.76,1995,2050,1975,411240,824956010,54476222350,26573767,-0.40489438336876316
2017-03-31,1990,-60,-2.93,2035,2050,1970,488885,979743095,52881796330,26573767,0.18880702266316507
2017-04-03,1965,-25,-1.26,1990,1990,1915,256813,501273985,52217452155,26573767,-0.4746965032676397
2017-04-04,1910,-55,-2.8,1980,1980,1905,326777,628225460,50755894970,26573767,0.2724316915420948
2017-04-05,1990,80,4.19,1925,2025,1920,567353,1119127740,52881796330,26573767,0.7362084846852748
2017-04-06,2100,110,5.53,2000,2115,1980,1158528,2371793860,55804910700,26573767,1.041987968689687
2017-04-07,2130,30,1.43,2085,2175,2050,1033310,2180244480,56602123710,26573767,-0.10808370622030716
2017-04-10,1950,-180,-8.45,2130,2130,1920,508746,1018903355,51818845650,26573767,-0.5076540438009891
2017-04-11,1905,-45,-2.31,1970,1995,1890,299898,577533205,50623026135,26573767,-0.4105152669505018
2017-04-12,1845,-60,-3.15,1910,1920,1835,288671,537001360,49028600115,26573767,-0.03743606159427537
2017-04-13,1955,110,5.96,1860,2045,1860,829279,1637491830,51951714485,26573767,1.872747868680955
2017-04-14,1870,-85,-4.35,1935,1950,1855,369553,698996065,49692944290,26573767,-0.5543683127150212
2017-04-17,1890,20,1.07,1865,1930,1865,162735,308441210,50224419630,26573767,-0.5596436776321665
2017-04-18,1910,20,1.06,1900,1950,1865,350553,669614945,50755894970,26573767,1.154134021568808
2017-04-19,1900,-10,-0.52,1910,1920,1880,192444,364297315,50490157300,26573767,-0.45102737674474336
2017-04-20,1850,-50,-2.63,1900,1950,1780,524623,986817515,49161468950,26573767,1.7261073351208664
2017-04-21,1860,10,0.54,1880,1895,1855,211987,397625235,49427206620,26573767,-0.5959250738149109
2017-04-24,1835,-25,-1.34,1880,1880,1825,255194,469286545,48762862445,26573767,0.2038191021147524
2017-04-25,1870,35,1.91,1845,1885,1815,442185,822805915,49692944290,26573767,0.7327405816751178
2017-04-26,1875,5,0.27,1870,1925,1865,381090,720491715,49825813125,26573767,-0.13816615217612538
2017-04-27,1870,-5,-0.27,1875,1885,1855,94791,177104815,49692944290,26573767,-0.7512634810674643
2017-04-28,1905,35,1.87,1865,1915,1825,269853,507236560,50623026135,26573767,1.8468209007184226
2017-05-02,1915,10,0.52,1910,2020,1895,547280,1066556335,50888763805,26573767,1.0280671328464015
2017-05-04,1920,5,0.26,1915,1935,1900,97102,186037095,51021632640,26573767,-0.8225734541733665
2017-05-08,1900,-20,-1.04,1920,1940,1890,196650,376046490,50490157300,26573767,1.0251900063850385
2017-05-10,1910,10,0.53,1930,1930,1900,154397,294992330,50755894970,26573767,-0.2148639715230104
2017-05-11,1915,5,0.26,1935,1975,1910,223220,433375340,50888763805,26573767,0.4457534796660556
2017-05-12,1880,-35,-1.83,1940,1950,1860,204654,386327715,49958681960,26573767,-0.08317355075710064
2017-05-15,1895,15,0.8,1880,1925,1875,102938,195073635,50357288465,26573767,-0.4970144732084396
2017-05-16,1900,5,0.26,1925,1925,1870,187838,355471975,50490157300,26573767,0.8247683071363345
2017-05-17,1960,60,3.16,1885,2125,1885,2397326,4815701365,52084583320,26573767,11.762731715627297
2017-05-18,2155,195,9.95,1950,2410,1945,12890622,28591950695,57266467885,26573767,4.377083467162997
2017-05-19,2260,105,4.87,2175,2335,2155,6999642,15729134660,60056713420,26573767,-0.4569973427193815
2017-05-22,2285,25,1.11,2270,2310,2195,2138106,4837440125,60721057595,26573767,-0.6945406636510838
2017-05-23,2315,30,1.31,2285,2350,2225,1585167,3645880660,61518270605,26573767,-0.2586115936253862
2017-05-24,2225,-90,-3.89,2310,2340,2190,772861,1739872180,59126631575,26573767,-0.5124419067517807
2017-05-25,2290,65,2.92,2225,2350,2225,1513825,3442058800,60853926430,26573767,0.958728671779272
2017-05-26,2315,25,1.09,2265,2340,2240,631960,1451918525,61518270605,26573767,-0.5825409145707067
2017-05-29,2250,-65,-2.81,2315,2330,2220,388142,882580530,59790975750,26573767,-0.3858123931894424
2017-05-30,2295,45,2.0,2260,2320,2235,485211,1108783455,60986795265,26573767,0.2500863086190106
2017-05-31,2315,20,0.87,2295,2325,2265,425428,978530780,61518270605,26573767,-0.12321031468783683
2017-06-01,2295,-20,-0.86,2315,2325,2285,324166,745004115,60986795265,26573767,-0.23802382541816713
2017-06-02,2445,150,6.54,2315,2450,2300,1898961,4513765365,64972860315,26573767,4.857989425171055
2017-06-05,2425,-20,-0.82,2460,2480,2405,464814,1131103555,64441384975,26573767,-0.7552272005586212
2017-06-07,2380,-45,-1.86,2420,2420,2315,428108,1007853140,63245565460,26573767,-0.07896922209744117
2017-06-08,2295,-85,-3.57,2380,2385,2275,351921,813034430,60986795265,26573767,-0.17796210302073312
2017-06-09,2260,-35,-1.53,2315,2335,2215,434873,972804100,60056713420,26573767,0.23571199218006322
2017-06-12,2125,-135,-5.97,2255,2255,2105,600262,1293552590,56469254875,26573767,0.3803156323800283
2017-06-13,2150,25,1.18,2125,2185,2120,332454,713640600,57133599050,26573767,-0.44615184702679833
2017-06-14,2160,10,0.47,2150,2160,2100,254304,540903115,57399336720,26573767,-0.23507011496327312
2017-06-15,2305,145,6.71,2175,2390,2155,3361691,7781424980,61252532935,26573767,12.219182553164716
2017-06-16,2455,150,6.51,2320,2535,2290,5504294,13449591770,65238597985,26573767,0.6373586983455648
2017-06-19,2265,-190,-7.74,2455,2460,2210,1601795,3741099030,60189582255,26573767,-0.708991743536955
2017-06-20,2170,-95,-4.19,2265,2265,2165,737792,1619687310,57665074390,26573767,-0.5393967392831167
2017-06-21,2145,-25,-1.15,2145,2290,2140,950458,2094997905,57000730215,26573767,0.28824655187369874
2017-06-22,2170,25,1.17,2150,2205,2130,434717,939811455,57665074390,26573767,-0.542623661434803
2017-06-23,2180,10,0.46,2160,2190,2150,202909,440135885,57930812060,26573767,-0.5332388657448409
2017-06-26,2180,0,0.0,2175,2190,2145,251787,545039435,57930812060,26573767,0.24088630864081928
2017-06-27,2220,40,1.83,2160,2330,2160,982539,2219866085,58993762740,26573767,2.9022626267440335
2017-06-28,2240,20,0.9,2190,2245,2170,250035,550695135,59525238080,26573767,-0.7455215518162638
2017-06-29,2255,15,0.67,2250,2275,2220,324874,729649130,59923844585,26573767,0.29931409602655634
2017-06-30,2215,-40,-1.77,2250,2250,2200,178351,396355775,58860893905,26573767,-0.45101485498993454
2017-07-03,2155,-60,-2.71,2220,2220,2105,245311,529472510,57266467885,26573767,0.3754394424477576
2017-07-04,2155,0,0.0,2155,2215,2105,250481,538544245,57266467885,26573767,0.02107528810367243
2017-07-05,2230,75,3.48,2155,2230,2145,238651,521349090,59259500410,26573767,-0.04722913115166416
2017-07-06,2480,250,11.21,2250,2650,2250,7919023,19448250050,65902942160,26573767,32.18244214354853
2017-07-07,2440,-40,-1.61,2505,2530,2435,1678967,4158576210,64839991480,26573767,-0.7879830630621985
2017-07-10,2485,45,1.84,2470,2530,2415,1186371,2921298510,66035810995,26573767,-0.29339230610250233
2017-07-11,2280,-205,-8.25,2460,2505,2270,1721639,4066997900,60588188760,26573767,0.45118095435576233
2017-07-12,2380,100,4.39,2275,2415,2270,889853,2098940570,63245565460,26573767,-0.48313612784097015
2017-07-13,2400,20,0.84,2405,2500,2380,803335,1962661830,63777040800,26573767,-0.09722729484532844
2017-07-14,2425,25,1.04,2440,2455,2315,389103,933523285,64441384975,26573767,-0.5156404239825229
2017-07-17,2380,-45,-1.86,2440,2440,2335,316083,755869255,63245565460,26573767,-0.1876623927340576
2017-07-18,2410,30,1.26,2385,2420,2335,371127,880656240,64042778470,26573767,0.1741441330283502
2017-07-19,2515,105,4.36,2410,2610,2410,2659310,6727232055,66833024005,26573767,6.165498602904127
2017-07-20,2530,15,0.6,2525,2570,2480,697837,1760225305,67231630510,26573767,-0.7375871936705386
2017-07-21,2625,95,3.75,2545,2690,2530,1757085,4614663225,69756138375,26573767,1.5179017449633654
2017-07-24,2605,-20,-0.76,2605,2640,2500,716126,1849770770,69224663035,26573767,-0.5924351980695299
2017-07-25,2845,240,9.21,2665,2930,2605,2697354,7445753900,75602367115,26573767,2.766591354035463
2017-07-26,2840,-5,-0.18,2845,2940,2810,1004980,2882079905,75469498280,26573767,-0.6274200568408892
2017-07-27,2805,-35,-1.23,2840,3025,2800,1674856,4869434040,74539416435,26573767,0.6665565483890226
2017-07-28,2670,-135,-4.81,2825,2830,2615,1073498,2871871095,70951957890,26573767,-0.3590505691235545
2017-07-31,2695,25,0.94,2610,2725,2600,341758,904094980,71616302065,26573767,-0.681640766913399
2017-08-01,2365,-330,-12.24,2700,2730,2205,4467383,10564148365,62846958955,26573767,12.07177300897126
2017-08-02,2330,-35,-1.48,2365,2410,2325,520839,1229183810,61916877110,26573767,-0.8834129511617875
2017-08-03,2145,-185,-7.94,2335,2340,2140,1000762,2196220400,57000730215,26573767,0.9214421347095743
2017-08-04,2195,50,2.33,2115,2335,2115,854909,1897399525,58329418565,26573767,-0.14574194463818568
2017-08-07,2155,-40,-1.82,2195,2265,2150,345681,764058540,57266467885,26573767,-0.5956517009412698
2017-08-08,2160,5,0.23,2155,2185,2140,266604,574614500,57399336720,26573767,-0.22875714893210797
2017-08-09,2170,10,0.46,2160,2210,2140,211955,460366090,57665074390,26573767,-0.20498192075137656
2017-08-10,2020,-150,-6.91,2175,2185,1990,654436,1348283255,53679009340,26573767,2.0876176546908543
2017-08-11,1975,-45,-2.23,1965,2030,1960,264870,526807295,52483189825,26573767,-0.59526982011992
2017-08-14,1960,-15,-0.76,1935,2020,1935,181171,357837985,52084583320,26573767,-0.31600030203496055
2017-08-16,2020,60,3.06,1980,2045,1975,145365,292422570,53679009340,26573767,-0.1976364870757461
2017-08-17,2045,25,1.24,2035,2060,1990,130301,264399905,54343353515,26573767,-0.10362879647783163
2017-08-18,2055,10,0.49,2060,2140,2025,175500,367173465,54609091185,26573767,0.34688145140866156
2017-08-21,2195,140,6.81,2095,2220,2070,454127,986370535,58329418565,26573767,1.5876182336182336
2017-08-22,2250,55,2.51,2220,2275,2170,473832,1058116825,59790975750,26573767,0.04339094570461577
2017-08-23,2380,130,5.78,2250,2515,2245,1940255,4678163695,63245565460,26573767,3.094816306201354
2017-08-24,2390,10,0.42,2375,2435,2350,359103,863189305,63511303130,26573767,-0.8149196883914743
2017-08-25,2210,-180,-7.53,2410,2430,2190,1147889,2574712450,58728025070,26573767,2.196545280880416
2017-08-28,2175,-35,-1.58,2235,2250,2145,418872,910762950,57797943225,26573767,-0.6350936371025422
2017-08-29,2130,-45,-2.07,2185,2185,2040,837976,1754043565,56602123710,26573767,1.0005538684848831
2017-08-30,2105,-25,-1.17,2130,2155,2080,289887,616389650,55937779535,26573767,-0.6540628848558909
2017-08-31,2080,-25,-1.19,2130,2130,2075,265033,554662130,55273435360,26573767,-0.08573685608530224
2017-09-01,2160,80,3.85,2085,2180,2085,322187,693470145,57399336720,26573767,0.21564861734199137
2017-09-04,2090,-70,-3.24,2070,2140,2045,254035,531305465,55539173030,26573767,-0.21152932924047219
2017-09-05,2030,-60,-2.87,2070,2100,1990,317665,647637210,53944747010,26573767,0.2504772964355306
2017-09-06,2025,-5,-0.25,2010,2070,1985,132840,269396855,53811878175,26573767,-0.5818236192215069
2017-09-07,2050,25,1.23,2005,2080,2005,93580,191602065,54476222350,26573767,-0.29554351099066545
2017-09-08,2020,-30,-1.46,2050,2080,2000,84072,169535905,53679009340,26573767,-0.1016029066039752
2017-09-11,1980,-40,-1.98,2020,2040,1980,242815,485601180,52616058660,26573767,1.88817917975069
2017-09-12,1990,10,0.51,1985,2030,1950,149836,298425775,52881796330,26573767,-0.38292115396495274
2017-09-13,1985,-5,-0.25,2020,2020,1970,136773,271573055,52748927495,26573767,-0.08718198563763047
2017-09-14,1960,-25,-1.26,1965,2005,1950,207856,408000350,52084583320,26573767,0.5197151484576634
2017-09-15,1955,-5,-0.26,1960,1985,1950,80655,158093980,51951714485,26573767,-0.6119669386498345
2017-09-18,1975,20,1.02,1950,1985,1930,139378,272372805,52483189825,26573767,0.7280763746822887
2017-09-19,1940,-35,-1.77,1970,2000,1935,129560,253353635,51553107980,26573767,-0.07044153309704548
2017-09-20,1875,-65,-3.35,1940,1960,1865,273236,517915385,49825813125,26573767,1.1089533806730474
2017-09-21,1820,-55,-2.93,1870,1900,1810,192953,354061840,48364255940,26573767,-0.2938229223089197
2017-09-22,1770,-50,-2.75,1805,1860,1765,183725,329678265,47035567590,26573767,-0.04782511803392531
2017-09-25,1690,-80,-4.52,1770,1805,1635,385776,658007175,44909666230,26573767,1.0997469043407264
2017-09-26,1750,60,3.55,1585,1915,1585,804840,1415421275,46504092250,26573767,1.08628841607565
2017-09-27,1820,70,4.0,1780,1870,1765,256190,470297355,48364255940,26573767,-0.6816882858704836
2017-09-28,1820,0,0.0,1860,1870,1800,97277,178046440,48364255940,26573767,-0.6202935321441119
2017-09-29,1795,-25,-1.37,1820,1835,1755,105336,189292580,47699911765,26573767,0.0828458936850438
2017-10-10,1800,5,0.28,1790,1825,1750,120552,214424490,47832780600,26573767,0.14445203918888128
2017-10-11,1835,35,1.94,1800,1845,1780,82644,150363325,48762862445,26573767,-0.3144535138363528
2017-10-12,1785,-50,-2.72,1845,1845,1780,113044,203554160,47434174095,26573767,0.3678427956052466
2017-10-13,1715,-70,-3.92,1800,1800,1700,206375,357879960,45574010405,26573767,0.8256165740773505
2017-10-16,1785,70,4.08,1750,1815,1705,156719,276270060,47434174095,26573767,-0.24061053906723195
2017-10-17,1900,115,6.44,1780,2100,1765,4394147,8672325680,50490157300,26573767,27.03838079620212
2017-10-18,1875,-25,-1.32,1875,1925,1835,381993,716719095,49825813125,26573767,-0.9130677694669751
2017-10-19,1875,0,0.0,1860,1930,1845,316703,596897965,49825813125,26573767,-0.17091936239669314
2017-10-20,1855,-20,-1.07,1850,1905,1835,271937,507968965,49294337785,26573767,-0.14135009772562934
2017-10-23,1960,105,5.66,1855,1985,1855,811722,1570793205,52084583320,26573767,1.9849634290295177
2017-10-24,1930,-30,-1.53,1970,1995,1905,329290,637344765,51287370310,26573767,-0.5943315568630639
2017-10-25,1905,-25,-1.3,1945,1945,1875,243811,465048190,50623026135,26573767,-0.2595857754562847
2017-10-26,1960,55,2.89,1900,1990,1880,487312,947228820,52084583320,26573767,0.998728523323394
2017-10-27,1940,-20,-1.02,2005,2005,1940,392683,774274520,51553107980,26573767,-0.19418565518599995
2017-10-30,1930,-10,-0.52,1970,1980,1920,155468,301549695,51287370310,26573767,-0.6040877756358183
2017-10-31,1955,25,1.3,1950,1975,1930,201811,392957930,51951714485,26573767,0.29808706614866076
2017-11-01,1940,-15,-0.77,1955,1970,1920,163988,318123030,51553107980,26573767,-0.18741793063807222
2017-11-02,1915,-25,-1.29,1950,1950,1880,106241,203254955,50888763805,26573767,-0.3521416201185452
2017-11-03,1970,55,2.87,1915,1975,1900,173124,335993600,52350320990,26573767,0.6295403845972836
2017-11-06,2010,40,2.03,1995,2040,1970,599760,1201468065,53413271670,26573767,2.46433770014556
2017-11-07,1985,-25,-1.24,1980,2010,1930,250882,494898850,52748927495,26573767,-0.5816960117380285
2017-11-08,1970,-15,-0.76,1985,1985,1940,221885,434174295,52350320990,26573767,-0.11558023293819408
2017-11-09,1940,-30,-1.52,1970,1980,1935,170010,332089880,51553107980,26573767,-0.23379227978457306
2017-11-10,1940,0,0.0,1925,1965,1915,184470,358068290,51553107980,26573767,0.08505382036350806
2017-11-13,2040,100,5.15,1970,2080,1945,1120052,2269024880,54210484680,26573767,5.07172982056703
2017-11-14,1990,-50,-2.45,2045,2090,1980,454848,913481970,52881796330,26573767,-0.5939045687164525
2017-11-15,1945,-45,-2.26,1980,2000,1940,382894,749247735,51685976815,26573767,-0.1581935064021387
2017-11-16,1975,30,1.54,1930,1990,1910,220149,430542410,52483189825,26573767,-0.42503930591756467
2017-11-17,1940,-35,-1.77,1995,1995,1925,230762,449793460,51553107980,26573767,0.048208258951891736
2017-11-20,1945,5,0.26,1945,1965,1925,178861,347866940,51685976815,26573767,-0.22491138055659077
2017-11-21,1945,0,0.0,1990,2065,1945,788948,1578589270,51685976815,26573767,3.410955993760518
2017-11-22,2005,60,3.08,1950,2060,1935,680002,1354590120,53280402835,26573767,-0.13809021633871943
2017-11-23,2080,75,3.74,2005,2140,1980,1533572,3178011370,55273435360,26573767,1.2552463080990939
2017-11-24,2170,90,4.33,2120,2220,2075,1237043,2650272080,57665074390,26573767,-0.1933583816084279
2017-11-27,2090,-80,-3.69,2150,2160,2070,558295,1174959170,55539173030,26573767,-0.5486858581310432
2017-11-28,2045,-45,-2.15,2115,2115,2000,437729,889186960,54343353515,26573767,-0.21595393116542327
2017-11-29,1985,-60,-2.93,2045,2045,1980,283363,568017865,52748927495,26573767,-0.3526519833047388
2017-11-30,1985,0,0.0,1985,2025,1965,209016,417034705,52748927495,26573767,-0.2623737044003628
2017-12-01,1990,5,0.25,2015,2020,1975,168302,336255520,52881796330,26573767,-0.19478891568109613
2017-12-04,1945,-45,-2.26,2010,2030,1915,369301,720401575,51685976815,26573767,1.19427576618222
2017-12-05,1940,-5,-0.26,1945,1955,1870,345419,660559125,51553107980,26573767,-0.0646681162520546
2017-12-06,1955,15,0.77,1945,1965,1900,232594,448780740,51951714485,26573767,-0.32663229295435403
2017-12-07,1910,-45,-2.3,1955,1975,1890,370315,709037125,50755894970,26573767,0.5921089967926945
2017-12-08,1885,-25,-1.31,1915,1935,1870,201714,380562715,50091550795,26573767,-0.45529076596951246
2017-12-11,1940,55,2.92,1850,1940,1840,280972,530451325,51553107980,26573767,0.39292265286494743
2017-12-12,1915,-25,-1.29,1940,1950,1895,165082,314997605,50888763805,26573767,-0.4124610281451533
2017-12-13,1885,-30,-1.57,1915,1925,1885,172970,328848790,50091550795,26573767,0.04778231424383028
2017-12-14,2000,115,6.1,1890,2025,1890,704764,1390622895,53147534000,26573767,3.074486905243684
2017-12-15,1950,-50,-2.5,2000,2010,1950,208754,411787730,51818845650,26573767,-0.7037958806068414
2017-12-18,2045,95,4.87,1955,2075,1955,562596,1142877970,54343353515,26573767,1.695019017599663
2017-12-19,2000,-45,-2.2,2070,2070,1985,452408,914503145,53147534000,26573767,-0.19585635162710013
2017-12-20,2000,0,0.0,2000,2040,1990,217954,437601220,53147534000,26573767,-0.5182357517992608
2017-12-21,1995,-5,-0.25,2000,2035,1970,307837,614674775,53014665165,26573767,0.4123943584426071
2017-12-22,1990,-5,-0.25,1975,2055,1970,261296,527315110,52881796330,26573767,-0.15118715424071827
2017-12-26,2000,10,0.5,1990,2015,1985,264743,527435685,53147534000,26573767,0.013191935582634207
2017-12-27,1980,-20,-1.0,2000,2040,1935,248572,492430360,52616058660,26573767,-0.06108187940757637
2017-12-28,1955,-25,-1.26,1990,2010,1930,177785,346721840,51951714485,26573767,-0.28477463270199377
2018-01-02,1950,-5,-0.26,1955,1970,1930,192191,373439035,51818845650,26573767,0.0810304581376382
2018-01-03,1935,-15,-0.77,1935,1975,1910,148614,287889530,51420239145,26573767,-0.2267379846090608
2018-01-04,1885,-50,-2.58,1915,1935,1880,243638,463636565,50091550795,26573767,0.6394014022904975
2018-01-05,1845,-40,-2.12,1890,1920,1840,234393,438592805,49028600115,26573767,-0.037945640663607505
2018-01-08,1870,25,1.36,1850,1895,1845,183758,342741215,49692944290,26573767,-0.21602607586404032
2018-01-09,1805,-65,-3.48,1880,1885,1790,359911,654531590,47965649435,26573767,0.9586140467353803
2018-01-10,1810,5,0.28,1830,1830,1760,273017,487897660,48098518270,26573767,-0.24143190955541782
2018-01-11,1800,-10,-0.55,1810,1835,1730,498519,877491065,47832780600,26573767,0.8259632184076449
2018-01-12,1755,-45,-2.5,1795,1810,1750,184890,326013410,46636961085,26573767,-0.6291214577578788
2018-01-15,1745,-10,-0.57,1755,1780,1705,180173,313249395,46371223415,26573767,-0.025512466872194328
2018-01-16,1790,45,2.58,1730,1800,1710,210363,369690800,47567042930,26573767,0.16756117731291598
2018-01-17,1800,10,0.56,1790,1810,1775,122389,219811560,47832780600,26573767,-0.41820091936319603
2018-01-18,1785,-15,-0.83,1800,1820,1770,133615,238233180,47434174095,26573767,0.09172392943810315
2018-01-19,1785,0,0.0,1795,1810,1780,175430,314613515,47434174095,26573767,0.31295139018822726
2018-01-22,1795,10,0.56,1785,1810,1775,125678,224393430,47699911765,26573767,-0.28360029641452433
2018-01-23,1805,10,0.56,1785,1805,1775,208556,373997740,47965649435,26573767,0.6594471586116901
2018-01-24,1875,70,3.88,1810,1900,1800,719238,1339268415,49825813125,26573767,2.4486564759584954
2018-01-25,1860,-15,-0.8,1875,1890,1850,155139,288805215,49427206620,26573767,-0.7843008851034011
2018-01-26,1880,20,1.08,1850,1890,1830,159809,298410770,49958681960,26573767,0.030102037527636405
2018-01-29,1860,-20,-1.06,1890,1895,1850,226555,423684650,49427206620,26573767,0.41766108291773296
2018-01-30,1865,5,0.27,1860,1870,1815,252364,462007215,49560075455,26573767,0.11391935733044956
2018-01-31,1820,-45,-2.41,1840,1860,1800,218590,398332145,48364255940,26573767,-0.13383049880331588
2018-02-01,1845,25,1.37,1835,1845,1790,102551,186949585,49028600115,26573767,-0.5308522805251841
2018-02-02,1820,-25,-1.36,1860,1860,1800,166182,303133700,48364255940,26573767,0.6204815165137347
2018-02-05,1800,-20,-1.1,1780,1835,1760,147240,265811845,47832780600,26573767,-0.11398346391305914
2018-02-06,1770,-30,-1.67,1770,1795,1720,201800,352925480,47035567590,26573767,0.37055148057593046
2018-02-07,1745,-25,-1.41,1775,1820,1730,165795,293611235,46371223415,26573767,-0.17841922695738355
2018-02-08,1775,30,1.72,1745,1830,1735,322963,576998220,47168436425,26573767,0.9479658614554118
2018-02-09,1755,-20,-1.13,1775,1780,1730,102218,178436650,46636961085,26573767,-0.6834993482225518
2018-02-12,1735,-20,-1.14,1755,1790,1705,121623,211143835,46105485745,26573767,0.18983936293020798
2018-02-13,1745,10,0.58,1750,1755,1720,75861,131413995,46371223415,26573767,-0.3762610690412175
2018-02-14,1730,-15,-0.86,1755,1755,1700,125803,215935650,45972616910,26573767,0.6583356401840208
2018-02-19,1750,20,1.16,1750,1755,1700,88294,152466865,46504092250,26573767,-0.298156641733504
2018-02-20,1760,10,0.57,1760,1775,1730,33431,58561180,46769829920,26573767,-0.6213672503227852
2018-02-21,1760,0,0.0,1760,1775,1730,82357,144246225,46769829920,26573767,1.4634919685322005
2018-02-22,1770,10,0.57,1760,1850,1730,897703,1624243245,47035567590,26573767,9.900142064426825
2018-02-23,1795,25,1.41,1770,1815,1755,118045,209645865,47699911765,26573767,-0.8685032800380527
2018-02-26,1770,-25,-1.39,1805,1820,1760,216358,383551225,47035567590,26573767,0.8328434071752298
2018-02-27,1795,25,1.41,1780,1795,1755,73086,129951250,47699911765,26573767,-0.6621987631610571
2018-02-28,1800,5,0.28,1785,1800,1760,126947,226640240,47832780600,26573767,0.7369537257477492
2018-03-02,1800,0,0.0,1800,1820,1750,172616,308471675,47832780600,26573767,0.359748556484202
2018-03-05,1800,0,0.0,1815,1820,1765,120569,215746565,47832780600,26573767,-0.30151897854196597
2018-03-06,1805,5,0.28,1810,1815,1785,132179,238258810,47965649435,26573767,0.0962934087534939
2018-03-07,1790,-15,-0.83,1805,1815,1770,88586,158696765,47567042930,26573767,-0.3298027674592787
2018-03-08,1785,-5,-0.28,1770,1805,1765,53968,95805680,47434174095,26573767,-0.3907840968098797
2018-03-09,1845,60,3.36,1785,1850,1785,421243,768466230,49028600115,26573767,6.805421731396383
2018-03-12,1870,25,1.36,1850,1900,1845,425769,797877460,49692944290,26573767,0.01074439219168033
2018-03-13,1885,15,0.8,1870,1890,1830,145332,270574220,50091550795,26573767,-0.6586599775934838
2018-03-14,1915,30,1.59,1880,1915,1840,399227,755584460,50888763805,26573767,1.7469999724768117
2018-03-15,1860,-55,-2.87,1910,1910,1860,117337,221063080,49427206620,26573767,-0.7060895179935225
2018-03-16,1885,25,1.34,1860,1890,1845,109424,204234270,50091550795,26573767,-0.06743823346429512
2018-03-19,1880,-5,-0.27,1885,1910,1865,232011,437324970,49958681960,26573767,1.1202935370668228
2018-03-20,1885,5,0.27,1880,1905,1865,142078,267871325,50091550795,26573767,-0.38762386266168414
2018-03-21,1880,-5,-0.27,1885,1915,1875,238843,451763255,49958681960,26573767,0.6810695533439379
2018-03-22,1890,10,0.53,1905,1905,1835,311000,581869790,50224419630,26573767,0.3021105914764093
2018-03-23,1850,-40,-2.12,1870,1900,1845,189742,356147075,49161468950,26573767,-0.3898971061093247
2018-03-26,1870,20,1.08,1850,1895,1825,383576,712259275,49692944290,26573767,1.0215661266351153
2018-03-27,1890,20,1.07,1860,1895,1860,174377,328000700,50224419630,26573767,-0.5453912653554966
2018-03-28,1880,-10,-0.53,1890,1895,1855,239857,448722240,49958681960,26573767,0.37550823789834675
2018-03-29,2015,135,7.18,1890,2040,1875,1440745,2848614005,53546140505,26573767,5.006683148709439
2018-03-30,2110,95,4.71,2005,2200,2005,2757642,5827820805,56070648370,26573767,0.9140389173656684
2018-04-02,2165,55,2.61,2180,2250,2120,1061657,2333916770,57532205555,26573767,-0.6150127536496761
2018-04-03,2215,50,2.31,2130,2220,2105,388607,842348025,58860893905,26573767,-0.6339618162928329
2018-04-04,2170,-45,-2.03,2235,2300,2120,624214,1368071185,57665074390,26573767,0.6062860421968723
2018-04-05,2120,-50,-2.3,2170,2180,2110,233137,498582500,56336386040,26573767,-0.6265111003598125
2018-04-06,2080,-40,-1.89,2120,2150,2060,240043,499616015,55273435360,26573767,0.02962206771125997
2018-04-09,2020,-60,-2.88,2115,2115,1995,529074,1076651000,53679009340,26573767,1.204080102315002
2018-04-10,2115,95,4.7,2020,2125,1960,501871,1021769525,56203517205,26573767,-0.051416248010675236
2018-04-11,2145,30,1.42,2115,2205,2075,330448,705628010,57000730215,26573767,-0.3415678530937233
2018-04-12,1970,-175,-8.16,2135,2170,1920,1067063,2124855100,52350320990,26573767,2.229140439645572
2018-04-13,1970,0,0.0,1970,2000,1935,330616,648244590,52350320990,26573767,-0.6901626239500386
2018-04-16,2110,140,7.11,1990,2145,1970,535736,1097888750,56070648370,26573767,0.6204176446390979
