일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2019-12-09,1445,-40,-2.69,1490,1490,1410,286400,411776165,135918182570,94061026
2019-12-10,1420,-25,-1.73,1445,1450,1405,228915,323966425,133566656920,94061026
2019-12-11,1450,30,2.11,1420,1455,1410,192008,274271355,136388487700,94061026
2019-12-12,1465,15,1.03,1450,1465,1440,55553,80631500,137799403090,94061026
2019-12-13,1475,10,0.68,1465,1495,1460,109834,162289830,138740013350,94061026
2019-12-16,1475,0,0.0,1480,1485,1465,99788,147259810,138740013350,94061026
2019-12-17,1490,15,1.02,1475,1495,1465,83263,123112085,140150928740,94061026
2019-12-18,1500,10,0.67,1490,1500,1475,57417,85673185,141091539000,94061026
2019-12-19,1485,-15,-1.0,1500,1505,1470,74239,110155930,139680623610,94061026
2019-12-20,1475,-10,-0.67,1485,1495,1470,145382,214559200,138740013350,94061026
2019-12-23,1475,0,0.0,1485,1490,1460,53716,78812495,138740013350,94061026
2019-12-24,1475,0,0.0,1475,1485,1460,49313,72685840,138740013350,94061026
2019-12-26,1480,5,0.34,1475,1485,1460,108018,159261605,139210318480,94061026
2019-12-27,1500,20,1.35,1480,1500,1455,67303,100056115,141091539000,94061026
2019-12-30,1530,30,2.0,1500,1535,1480,99126,150382350,143913369780,94061026
2020-01-02,1545,15,0.98,1540,1550,1510,91769,140574695,145324285170,94061026
2020-01-03,1555,10,0.65,1545,1555,1535,64921,100398075,146264895430,94061026
2020-01-06,1460,-95,-6.11,1550,1555,1420,284975,417717845,137329097960,94061026
2020-01-07,1470,10,0.68,1460,1485,1455,76681,113098950,138269708220,94061026
2020-01-08,1435,-35,-2.38,1470,1470,1405,147502,210224980,134977572310,94061026
2020-01-09,1475,40,2.79,1445,1540,1445,126275,186261930,138740013350,94061026
2020-01-10,1495,20,1.36,1480,1500,1470,76083,112969120,140621233870,94061026
2020-01-13,1585,90,6.02,1495,1585,1485,584607,905167465,149086726210,94061026
2020-01-14,1565,-20,-1.26,1585,1585,1550,165828,259064935,147205505690,94061026
2020-01-15,1575,10,0.64,1565,1585,1550,148575,232896870,148146115950,94061026
2020-01-16,1565,-10,-0.63,1570,1580,1540,114664,178314035,147205505690,94061026
2020-01-17,1595,30,1.92,1565,1600,1555,301941,476498260,150027336470,94061026
2020-01-20,1590,-5,-0.31,1600,1615,1570,215581,345325450,149557031340,94061026
2020-01-21,1570,-20,-1.26,1590,1595,1535,92302,143477140,147675810820,94061026
2020-01-22,1575,5,0.32,1545,1580,1535,70806,110543465,148146115950,94061026
2020-01-23,1590,15,0.95,1575,1595,1540,132792,207624600,149557031340,94061026
2020-01-28,1470,-120,-7.55,1505,1515,1410,326540,480202900,138269708220,94061026
2020-01-29,1490,20,1.36,1470,1545,1455,154982,230256560,140150928740,94061026
2020-01-30,1475,-15,-1.01,1485,1495,1440,68980,101055180,138740013350,94061026
2020-01-31,1450,-25,-1.69,1450,1470,1420,98605,142062400,136388487700,94061026
2020-02-03,1435,-15,-1.03,1380,1435,1360,173971,244116905,134977572310,94061026
2020-02-04,1440,5,0.35,1435,1455,1420,93196,134434015,135447877440,94061026
2020-02-05,1470,30,2.08,1445,1470,1440,72515,105481865,138269708220,94061026
2020-02-06,1490,20,1.36,1480,1495,1460,124146,183793590,140150928740,94061026
2020-02-07,1490,0,0.0,1495,1505,1470,43761,64980740,140150928740,94061026
2020-02-10,1505,15,1.01,1490,1505,1450,80822,120471140,141561844130,94061026
2020-02-11,1505,0,0.0,1505,1515,1485,52147,78239300,141561844130,94061026
2020-02-12,1520,15,1.0,1505,1570,1490,137027,208373340,142972759520,94061026
2020-02-13,1510,-10,-0.66,1520,1630,1505,1521313,2391545605,142032149260,94061026
2020-02-14,1515,5,0.33,1495,1530,1485,172752,260363530,142502454390,94061026
2020-02-17,1530,15,0.99,1515,1535,1485,148587,224967445,143913369780,94061026
2020-02-18,1520,-10,-0.65,1520,1555,1490,203588,309575465,142972759520,94061026
2020-02-19,1505,-15,-0.99,1510,1525,1465,119097,177618290,141561844130,94061026
2020-02-20,1485,-20,-1.33,1500,1500,1450,76305,112338875,139680623610,94061026
2020-02-21,1425,-60,-4.04,1455,1475,1415,160191,230426920,134036962050,94061026
2020-02-24,1280,-145,-10.18,1390,1390,1275,463604,612172475,120398113280,94061026
2020-02-25,1310,30,2.34,1260,1325,1260,159141,207227890,123219944060,94061026
2020-02-26,1315,5,0.38,1290,1335,1280,59680,77787940,123690249190,94061026
2020-02-27,1290,-25,-1.9,1290,1325,1260,130291,167227565,121338723540,94061026
2020-02-28,1215,-75,-5.81,1260,1275,1200,155947,191045365,114284146590,94061026
2020-03-02,1225,10,0.82,1200,1245,1190,165740,201888985,115224756850,94061026
2020-03-03,1255,30,2.45,1225,1265,1225,66371,83123970,118046587630,94061026
2020-03-04,1285,30,2.39,1250,1285,1240,61413,77575455,120868418410,94061026
2020-03-05,1325,40,3.11,1295,1325,1295,98814,129382195,124630859450,94061026
2020-03-06,1310,-15,-1.13,1280,1310,1270,98326,126839780,123219944060,94061026
2020-03-09,1245,-65,-4.96,1265,1295,1200,140615,174523560,117105977370,94061026
2020-03-10,1245,0,0.0,1205,1245,1185,183654,222853955,117105977370,94061026
2020-03-11,1210,-35,-2.81,1270,1270,1180,143586,174251260,113813841460,94061026
2020-03-12,1060,-150,-12.4,1165,1190,1050,461734,502891850,99704687560,94061026
2020-03-13,1080,20,1.89,862,1080,862,584091,566586572,101585908080,94061026
2020-03-16,970,-110,-10.19,1060,1095,970,377420,384303207,91239195220,94061026
2020-03-17,982,12,1.24,868,984,868,396149,369530164,92367927532,94061026
2020-03-18,956,-26,-2.65,970,1005,939,350094,336990599,89922340856,94061026
2020-03-19,845,-111,-11.61,956,960,823,518916,464886569,79481566970,94061026
2020-03-20,884,39,4.62,825,899,825,306692,265181155,83149946984,94061026
2020-03-23,804,-80,-9.05,808,850,776,379761,306183776,75625064904,94061026
2020-03-24,837,33,4.1,795,841,795,173209,143269410,78729078762,94061026
2020-03-25,915,78,9.32,845,915,845,399100,354554850,86065838790,94061026
2020-03-26,967,52,5.68,917,984,917,296011,285122784,90957012142,94061026
2020-03-27,990,23,2.38,980,1080,951,301909,301803133,93120415740,94061026
2020-03-30,968,-22,-2.22,980,980,929,154946,148042358,91051073168,94061026
2020-03-31,992,24,2.48,969,999,969,275379,271464540,93308537792,94061026
2020-04-01,1020,28,2.82,992,1090,970,422524,433929140,95942246520,94061026
2020-04-02,1015,-5,-0.49,1025,1025,951,165111,164693502,95471941390,94061026
2020-04-03,1020,5,0.49,1030,1040,999,160364,162654515,95942246520,94061026
2020-04-06,1105,85,8.33,1025,1115,1020,368586,395683810,103937433730,94061026
2020-04-07,1170,65,5.88,1115,1180,1115,325783,375483850,110051400420,94061026
2020-04-08,1190,20,1.71,1155,1205,1130,233993,275320065,111932620940,94061026
2020-04-09,1205,15,1.26,1205,1215,1180,138090,164956030,113343536330,94061026
2020-04-10,1250,45,3.73,1205,1250,1135,571072,718600100,117576282500,94061026
2020-04-13,1570,320,25.6,1430,1625,1425,17007951,26963870060,147675810820,94061026
2020-04-14,1440,-130,-8.28,1510,1655,1415,7810900,11838224625,135447877440,94061026
2020-04-16,1560,120,8.33,1465,1565,1445,4316609,6526015360,146735200560,94061026
2020-04-17,1565,5,0.32,1570,1595,1520,2052960,3181600860,147205505690,94061026
2020-04-20,1540,-25,-1.6,1575,1590,1530,1212921,1886072770,144853980040,94061026
2020-04-21,1520,-20,-1.3,1505,1550,1430,1137392,1703435515,142972759520,94061026
2020-04-22,1550,30,1.97,1470,1660,1450,3598618,5722967085,145794590300,94061026
2020-04-23,1585,35,2.26,1550,1600,1525,915845,1431744605,149086726210,94061026
2020-04-24,1535,-50,-3.15,1570,1580,1520,682012,1059537910,144383674910,94061026
2020-04-27,1545,10,0.65,1550,1575,1535,574788,894576430,145324285170,94061026
2020-04-28,1650,105,6.8,1560,1760,1555,6052778,10058492370,155200692900,94061026
2020-04-29,1590,-60,-3.64,1650,1660,1580,1086309,1745888765,149557031340,94061026
2020-05-04,1570,-20,-1.26,1565,1580,1510,525952,816391830,147675810820,94061026
2020-05-06,1565,-5,-0.32,1580,1615,1560,571750,903149230,147205505690,94061026
2020-05-07,1580,15,0.96,1575,1585,1555,586896,920934580,148616421080,94061026
2020-05-08,1585,5,0.32,1590,1615,1580,514287,818639200,149086726210,94061026
2020-05-11,1580,-5,-0.32,1585,1680,1550,1125407,1805773970,148616421080,94061026
2020-05-12,1560,-20,-1.27,1580,1580,1530,541078,838905910,146735200560,94061026
2020-05-13,1605,45,2.88,1540,1605,1515,554491,863086840,150967946730,94061026
2020-05-14,1585,-20,-1.25,1610,1615,1550,436765,687817920,149086726210,94061026
2020-05-15,1550,-35,-2.21,1590,1590,1525,482923,741792560,145794590300,94061026
2020-05-18,1550,0,0.0,1530,1555,1505,332452,508605805,145794590300,94061026
2020-05-19,1630,80,5.16,1555,1640,1545,1841061,2949025350,153319472380,94061026
2020-05-20,1625,-5,-0.31,1655,1655,1600,922547,1492970875,152849167250,94061026
2020-05-21,1630,5,0.31,1640,1650,1595,728937,1181984415,153319472380,94061026
2020-05-22,1570,-60,-3.68,1645,1645,1555,669815,1068881280,147675810820,94061026
2020-05-25,1565,-5,-0.32,1555,1575,1535,471914,730659370,147205505690,94061026
2020-05-26,1580,15,0.96,1565,1585,1545,561085,879440830,148616421080,94061026
2020-05-27,1635,55,3.48,1590,1675,1570,1817197,2975646405,153789777510,94061026
2020-05-28,1585,-50,-3.06,1640,1640,1545,695301,1113597025,149086726210,94061026
2020-05-29,1570,-15,-0.95,1555,1590,1530,382970,596141755,147675810820,94061026
2020-06-01,1610,40,2.55,1580,1625,1540,948826,1517596235,151438251860,94061026
2020-06-02,1620,10,0.62,1620,1640,1590,781907,1260196635,152378862120,94061026
2020-06-03,1590,-30,-1.85,1630,1630,1555,689101,1097221875,149557031340,94061026
2020-06-04,1590,0,0.0,1605,1610,1560,412663,653683890,149557031340,94061026
2020-06-05,1680,90,5.66,1595,1740,1585,2373191,3941319025,158022523680,94061026
2020-06-08,1675,-5,-0.3,1700,1705,1650,747538,1248572440,157552218550,94061026
2020-06-09,1670,-5,-0.3,1675,1690,1640,695898,1154691785,157081913420,94061026
2020-06-10,1625,-45,-2.69,1670,1835,1605,5207555,8929656120,152849167250,94061026
2020-06-11,1590,-35,-2.15,1625,1630,1565,950911,1510421775,149557031340,94061026
2020-06-12,1535,-55,-3.46,1505,1540,1410,495399,749271700,144383674910,94061026
2020-06-15,1395,-140,-9.12,1525,1525,1350,952630,1379521220,131215131270,94061026
2020-06-16,1450,55,3.94,1405,1455,1405,519833,745925300,136388487700,94061026
2020-06-17,1440,-10,-0.69,1420,1460,1400,318263,454984695,135447877440,94061026
2020-06-18,1440,0,0.0,1450,1450,1415,162159,230981045,135447877440,94061026
2020-06-19,1430,-10,-0.69,1440,1450,1405,165254,234770670,135292471600,94610120
2020-06-22,1430,0,0.0,1425,1435,1410,102130,145043210,135292471600,94610120
2020-06-23,1430,0,0.0,1430,1470,1405,448733,645810535,135292471600,94610120
2020-06-24,1425,-5,-0.35,1435,1440,1410,188216,267052400,134819421000,94610120
2020-06-25,1420,-5,-0.35,1395,1420,1380,222434,310797430,134346370400,94610120
2020-06-26,1420,0,0.0,1420,1430,1385,223481,313551900,134346370400,94610120
2020-06-29,1390,-30,-2.11,1400,1490,1380,625518,892968155,131508066800,94610120
2020-06-30,1500,110,7.91,1395,1590,1395,3809872,5790341575,141915180000,94610120
2020-07-01,1435,-65,-4.33,1495,1500,1415,614969,890921755,135765522200,94610120
2020-07-02,1555,120,8.36,1435,1595,1435,2695377,4118159745,147118736600,94610120
2020-07-03,1830,275,17.68,1530,2005,1510,38843325,72748185665,173136519600,94610120
2020-07-06,1890,60,3.28,1870,1900,1765,8019281,14748202285,178813126800,94610120
2020-07-07,1825,-65,-3.44,1865,1870,1780,2951354,5370206025,172663469000,94610120
2020-07-08,1830,5,0.27,1815,1915,1765,4716811,8696932390,173136519600,94610120
2020-07-09,1805,-25,-1.37,1830,1860,1785,1486465,2694553995,170771266600,94610120
2020-07-10,1755,-50,-2.77,1800,1805,1715,1706948,2986542715,166040760600,94610120
2020-07-13,1795,40,2.28,1765,1830,1730,1608993,2895036630,169825165400,94610120
2020-07-14,1820,25,1.39,1765,1820,1740,1252139,2225041940,172190418400,94610120
2020-07-15,1780,-40,-2.2,1830,1830,1740,1056819,1875374750,168406013600,94610120
2020-07-16,1765,-15,-0.84,1780,1785,1730,833004,1457297705,166986861800,94610120
2020-07-17,1780,15,0.85,1755,1810,1735,795133,1406019650,168406013600,94610120
2020-07-20,1745,-35,-1.97,1780,1780,1715,1615749,2979386540,165094659400,94610120
2020-07-21,1800,55,3.15,1885,1960,1790,8333755,15608513850,170298216000,94610120
2020-07-22,1730,-70,-3.89,1780,1795,1700,1572152,2718719480,163675507600,94610120
2020-07-23,1800,70,4.05,1735,1840,1655,3220856,5670994590,170298216000,94610120
2020-07-24,1755,-45,-2.5,1750,1780,1715,1042633,1809002900,166040760600,94610120
2020-07-27,1755,0,0.0,1760,1775,1725,481587,839431055,166040760600,94610120
2020-07-28,1715,-40,-2.28,1745,1765,1700,634828,1092829460,162256355800,94610120
2020-07-29,1670,-45,-2.62,1730,1730,1660,610009,1023948320,157998900400,94610120
2020-07-30,1690,20,1.2,1675,1695,1665,425159,713655625,159891102800,94610120
2020-07-31,1700,10,0.59,1685,1710,1665,563056,950654080,160837204000,94610120
2020-08-03,1750,50,2.94,1700,1950,1655,10102408,18406459520,165567710000,94610120
2020-08-04,1730,-20,-1.14,1740,1750,1705,857960,1478781070,163675507600,94610120
2020-08-05,1765,35,2.02,1740,1810,1735,1505806,2660205160,166986861800,94610120
2020-08-06,1790,25,1.42,1780,1790,1750,659167,1166985950,169352114800,94610120
2020-08-07,1755,-35,-1.96,1795,1795,1740,551563,975425560,166040760600,94610120
2020-08-10,1775,20,1.14,1755,1790,1740,506270,891146545,167932963000,94610120
2020-08-11,1745,-30,-1.69,1770,1770,1720,450800,785181035,165094659400,94610120
2020-08-12,1770,25,1.43,1745,1790,1720,873996,1541905265,167459912400,94610120
2020-08-13,1800,30,1.69,1815,1870,1785,2634885,4814392690,170298216000,94610120
2020-08-14,1855,55,3.06,1815,1875,1770,1849360,3397166130,175501772600,94610120
2020-08-18,1705,-150,-8.09,1860,1880,1700,1518982,2749134005,161310254600,94610120
2020-08-19,1815,110,6.45,1710,1850,1680,1621456,2901219055,171717367800,94610120
2020-08-20,1710,-105,-5.79,1815,1815,1660,1405374,2403445060,161783305200,94610120
2020-08-21,1685,-25,-1.46,1730,1730,1645,662864,1118454125,159418052200,94610120
2020-08-24,1635,-50,-2.97,1670,1685,1605,905264,1480938765,154687546200,94610120
2020-08-25,1650,15,0.92,1635,1670,1625,434108,716811875,156106698000,94610120
2020-08-26,1645,-5,-0.3,1665,1670,1600,466877,764027395,155633647400,94610120
2020-08-27,1610,-35,-2.13,1650,1655,1600,484746,784413405,152322293200,94610120
2020-08-28,1630,20,1.24,1615,1685,1615,853474,1410480840,154214495600,94610120
2020-08-31,1700,70,4.29,1640,1715,1625,993108,1664342155,160837204000,94610120
2020-09-01,1670,-30,-1.76,1720,1720,1670,452893,762928475,157998900400,94610120
2020-09-02,1685,15,0.9,1680,1695,1665,314582,528654625,159418052200,94610120
2020-09-03,1725,40,2.37,1695,1745,1660,860446,1474498520,163202457000,94610120
2020-09-04,1700,-25,-1.45,1665,1705,1630,564840,950351520,160837204000,94610120
2020-09-07,1700,0,0.0,1725,1725,1675,625340,1061604430,160837204000,94610120
2020-09-08,1750,50,2.94,1700,1805,1685,2398174,4225614680,165567710000,94610120
2020-09-09,1720,-30,-1.71,1700,1740,1690,779726,1334093060,162729406400,94610120
2020-09-10,1720,0,0.0,1730,1730,1690,346019,591961030,162729406400,94610120
2020-09-11,1750,30,1.74,1720,1760,1700,476996,825930180,165567710000,94610120
2020-09-14,1770,20,1.14,1760,1795,1750,479325,847932020,167459912400,94610120
2020-09-15,1770,0,0.0,1780,1785,1735,514571,902605820,167459912400,94610120
2020-09-16,1790,20,1.13,1765,1860,1750,1570557,2830416600,169352114800,94610120
2020-09-17,1740,-50,-2.79,1795,1795,1730,433509,758864475,164621608800,94610120
2020-09-18,1720,-20,-1.15,1750,1760,1715,321029,556370765,162729406400,94610120
2020-09-21,1790,70,4.07,1720,1820,1720,1318707,2351613205,169352114800,94610120
2020-09-22,1775,-15,-0.84,1795,1795,1735,754373,1329429985,167932963000,94610120
2020-09-23,1735,-40,-2.25,1790,1820,1705,1144150,2020235040,164148558200,94610120
2020-09-24,1680,-55,-3.17,1685,1725,1640,703835,1180598740,158945001600,94610120
2020-09-25,1675,-5,-0.3,1690,1735,1660,344314,584579630,158471951000,94610120
2020-09-28,1755,80,4.78,1700,1830,1680,2827849,5035449880,166040760600,94610120
2020-09-29,1760,5,0.28,1765,1795,1730,851954,1493047715,166513811200,94610120
2020-10-05,1750,-10,-0.57,1760,1760,1675,997240,1705712605,165567710000,94610120
2020-10-06,1730,-20,-1.14,1740,1750,1710,553980,955670030,163675507600,94610120
2020-10-07,1740,10,0.58,1700,1740,1700,364950,627316350,164621608800,94610120
2020-10-08,1710,-30,-1.72,1740,1740,1710,378060,648663315,161783305200,94610120
2020-10-12,1800,90,5.26,1730,1800,1700,1522491,2677754185,170298216000,94610120
2020-10-13,1780,-20,-1.11,1780,1800,1750,903168,1604885795,168406013600,94610120
2020-10-14,1865,85,4.78,1770,1890,1765,4319959,7951519920,176447873800,94610120
2020-10-15,1755,-110,-5.9,1850,1885,1705,2343494,4146804315,166040760600,94610120
2020-10-16,1680,-75,-4.27,1750,1755,1655,942363,1598392080,158945001600,94610120
2020-10-19,1640,-40,-2.38,1680,1695,1600,738157,1209198785,155160596800,94610120
2020-10-20,1640,0,0.0,1640,1660,1605,305510,496116475,155160596800,94610120
2020-10-21,1650,10,0.61,1650,1670,1635,245815,405556820,156106698000,94610120
2020-10-22,1635,-15,-0.91,1650,1655,1615,234486,380833025,154687546200,94610120
2020-10-23,1630,-5,-0.31,1640,1640,1600,261575,421937485,154214495600,94610120
2020-10-26,1585,-45,-2.76,1625,1625,1565,404043,639692520,149957040200,94610120
2020-10-27,1560,-25,-1.58,1565,1585,1535,274606,428929230,147591787200,94610120
2020-10-28,1575,15,0.96,1550,1580,1535,128139,199961180,149010939000,94610120
2020-10-29,1545,-30,-1.9,1535,1555,1505,304702,462770940,146172635400,94610120
2020-10-30,1525,-20,-1.29,1540,1560,1500,200953,308186305,144280433000,94610120
2020-11-02,1520,-5,-0.33,1510,1535,1495,99570,151006585,143807382400,94610120
2020-11-03,1545,25,1.64,1515,1570,1495,353511,541387995,146172635400,94610120
2020-11-04,1530,-15,-0.97,1545,1560,1525,179299,275396070,144753483600,94610120
2020-11-05,1560,30,1.96,1535,1575,1530,224220,348685275,147591787200,94610120
2020-11-06,1565,5,0.32,1540,1570,1540,197750,306858200,148064837800,94610120
2020-11-09,1580,15,0.96,1570,1580,1555,188817,296536390,149483989600,94610120
2020-11-10,1585,5,0.32,1650,1655,1585,490329,790717770,149957040200,94610120
2020-11-11,1600,15,0.95,1585,1605,1565,161831,256954775,151376192000,94610120
2020-11-12,1600,0,0.0,1600,1605,1580,207132,330535990,151376192000,94610120
2020-11-13,1610,10,0.63,1580,1610,1580,203137,324583040,152322293200,94610120
2020-11-16,1635,25,1.55,1615,1635,1600,201174,326348340,154687546200,94610120
2020-11-17,1605,-30,-1.83,1635,1635,1590,218574,349589715,151849242600,94610120
2020-11-18,1780,175,10.9,1615,2000,1595,24475869,45302102480,168406013600,94610120
2020-11-19,1805,25,1.4,1800,1885,1775,6188358,11305651150,170771266600,94610120
2020-11-20,1770,-35,-1.94,1800,1805,1745,1449342,2559312660,167459912400,94610120
2020-11-23,1805,35,1.98,1775,1810,1755,1222188,2181624410,170771266600,94610120
2020-11-24,1780,-25,-1.39,1815,1820,1780,985614,1771542790,168406013600,94610120
2020-11-25,1815,35,1.97,1805,1870,1770,4405722,8043759555,171717367800,94610120
2020-11-26,1790,-25,-1.38,1820,1820,1770,895789,1601195520,169352114800,94610120
2020-11-27,1790,0,0.0,1810,1860,1790,1094524,1986297200,169352114800,94610120
2020-11-30,1790,0,0.0,1805,1825,1760,774489,1385865030,169352114800,94610120
2020-12-01,1770,-20,-1.12,1785,1810,1765,532216,947431910,167459912400,94610120
2020-12-02,1760,-10,-0.56,1770,1785,1755,539792,951810690,166513811200,94610120
2020-12-03,1800,40,2.27,1755,1820,1750,1301254,2333877375,170298216000,94610120
2020-12-04,1760,-40,-2.22,1820,1820,1745,959392,1691480250,166513811200,94610120
2020-12-07,1720,-40,-2.27,1760,1765,1705,621846,1067812405,162729406400,94610120
2020-12-08,1705,-15,-0.87,1720,1755,1705,455446,784208145,161310254600,94610120
2020-12-09,1725,20,1.17,1710,1735,1705,331488,570512500,163202457000,94610120
2020-12-10,1720,-5,-0.29,1730,1730,1700,284621,486481080,162729406400,94610120
2020-12-11,1720,0,0.0,1715,1785,1700,1033705,1810408220,162729406400,94610120
2020-12-14,1715,-5,-0.29,1705,1730,1695,376419,644552150,162256355800,94610120
2020-12-15,1710,-5,-0.29,1725,1725,1685,372046,631344705,161783305200,94610120
2020-12-16,1680,-30,-1.75,1710,1715,1675,441187,745992195,158945001600,94610120
2020-12-17,1655,-25,-1.49,1680,1690,1625,540449,892001295,156579748600,94610120
2020-12-18,1655,0,0.0,1645,1675,1635,331174,547301970,156579748600,94610120
2020-12-21,1615,-40,-2.42,1660,1665,1605,447742,725350350,152795343800,94610120
2020-12-22,1545,-70,-4.33,1620,1620,1530,593278,935870160,146172635400,94610120
2020-12-23,1560,15,0.97,1550,1585,1530,398495,620841310,147591787200,94610120
2020-12-24,1585,25,1.6,1555,1605,1550,306850,483556355,149957040200,94610120
2020-12-28,1560,-25,-1.58,1620,1620,1545,323493,505814430,147591787200,94610120
2020-12-29,1600,40,2.56,1560,1600,1550,272695,429798995,151376192000,94610120
2020-12-30,1630,30,1.88,1585,1655,1580,632481,1032558420,154214495600,94610120
2021-01-04,1655,25,1.53,1620,1700,1610,860916,1420465625,156579748600,94610120
2021-01-05,1645,-10,-0.6,1655,1675,1620,510708,842895165,155633647400,94610120
2021-01-06,1620,-25,-1.52,1645,1665,1620,362971,593934920,153268394400,94610120
2021-01-07,1615,-5,-0.31,1620,1630,1605,416862,674231000,152795343800,94610120
2021-01-08,1600,-15,-0.93,1615,1630,1575,501539,801022080,151376192000,94610120
2021-01-11,1555,-45,-2.81,1605,1610,1550,600440,941345595,147118736600,94610120
2021-01-12,1585,30,1.93,1550,1595,1550,584262,919888225,149957040200,94610120
2021-01-13,1635,50,3.15,1590,1645,1575,751662,1218214375,154687546200,94610120
2021-01-14,1620,-15,-0.92,1650,1650,1600,518804,838368750,153268394400,94610120
2021-01-15,1640,20,1.23,1615,1655,1600,485029,789294710,155160596800,94610120
2021-01-18,1615,-25,-1.52,1640,1720,1605,2632193,4382100740,152795343800,94610120
2021-01-19,1625,10,0.62,1615,1640,1590,688751,1110847750,153741445000,94610120
2021-01-20,1695,70,4.31,1640,1725,1610,2318039,3893570495,160364153400,94610120
2021-01-21,1665,-30,-1.77,1685,1735,1655,1081365,1823835600,157525849800,94610120
2021-01-22,1710,45,2.7,1675,1775,1660,3570857,6197817655,161783305200,94610120
2021-01-25,1715,5,0.29,1720,1735,1695,810645,1388448725,162256355800,94610120
2021-01-26,1690,-25,-1.46,1725,1730,1670,612435,1037192910,159891102800,94610120
2021-01-27,1725,35,2.07,1705,1760,1700,1131622,1959183300,163202457000,94610120
2021-01-28,1680,-45,-2.61,1710,1750,1660,892783,1518970555,158945001600,94610120
2021-01-29,1625,-55,-3.27,1685,1690,1575,876589,1420523415,153741445000,94610120
2021-02-01,1630,5,0.31,1600,1665,1575,479189,775891450,154214495600,94610120
2021-02-02,1700,70,4.29,1635,1715,1625,768042,1295919420,160837204000,94610120
2021-02-03,1710,10,0.59,1725,1735,1695,606170,1036960290,161783305200,94610120
2021-02-04,1700,-10,-0.58,1730,1735,1670,810177,1383215120,160837204000,94610120
2021-02-05,1700,0,0.0,1705,1725,1680,508345,865712065,160837204000,94610120
2021-02-08,1750,50,2.94,1715,1760,1665,1482738,2564491300,165567710000,94610120
2021-02-09,1685,-65,-3.71,1750,1750,1685,871525,1491950775,159418052200,94610120
2021-02-10,1725,40,2.37,1695,1780,1670,2686313,4658913995,163202457000,94610120
2021-02-15,1740,15,0.87,1730,1760,1720,868694,1509276615,164621608800,94610120
2021-02-16,1760,20,1.15,1755,1840,1720,3916048,7034195710,166513811200,94610120
2021-02-17,1780,20,1.14,1765,1795,1730,1207975,2135161740,168406013600,94610120
2021-02-18,1760,-20,-1.12,1790,1810,1745,1239473,2202503860,166513811200,94610120
2021-02-19,1715,-45,-2.56,1740,1760,1670,909581,1550972225,162256355800,94610120
2021-02-22,1750,35,2.04,1720,1810,1715,2031057,3595873315,165567710000,94610120
2021-02-23,1710,-40,-2.29,1730,1745,1700,691700,1185782640,161783305200,94610120
2021-02-24,1660,-50,-2.92,1730,1735,1650,642181,1082776105,157052799200,94610120
2021-02-25,1720,60,3.61,1685,1730,1670,562509,957576345,162729406400,94610120
2021-02-26,1670,-50,-2.91,1670,1685,1645,731792,1213437305,157998900400,94610120
2021-03-02,1665,-5,-0.3,1700,1710,1645,464163,775785450,157525849800,94610120
2021-03-03,1700,35,2.1,1675,1710,1645,399152,672185880,160837204000,94610120
2021-03-04,1705,5,0.29,1690,1705,1660,454991,764342420,161310254600,94610120
2021-03-05,1710,5,0.29,1670,1710,1660,478630,806724150,161783305200,94610120
2021-03-08,1720,10,0.58,1715,1760,1695,827818,1429362960,162729406400,94610120
2021-03-09,1695,-25,-1.45,1720,1730,1670,496916,841222505,160364153400,94610120
2021-03-10,1750,55,3.24,1700,1775,1695,1322335,2309539075,165567710000,94610120
2021-03-11,1770,20,1.14,1765,1775,1735,705541,1240391185,167459912400,94610120
2021-03-12,1735,-35,-1.98,1770,1775,1710,1078702,1871774210,164148558200,94610120
2021-03-15,1770,35,2.02,1735,1775,1720,740305,1297460255,167459912400,94610120
2021-03-16,1755,-15,-0.85,1800,1815,1740,1124172,1993703430,166040760600,94610120
2021-03-17,1750,-5,-0.28,1750,1770,1730,424631,742810940,165567710000,94610120
2021-03-18,1725,-25,-1.43,1750,1765,1715,362549,628496800,163202457000,94610120
2021-03-19,1735,10,0.58,1715,1740,1710,226903,391789680,164148558200,94610120
2021-03-22,1720,-15,-0.86,1740,1740,1705,347606,595424055,162729406400,94610120
2021-03-23,1705,-15,-0.87,1720,1730,1705,289215,495103185,161310254600,94610120
2021-03-24,1790,85,4.99,1720,1790,1690,1559598,2744255965,169352114800,94610120
2021-03-25,1770,-20,-1.12,1785,1795,1760,928990,1649326495,167459912400,94610120
2021-03-26,1790,20,1.13,1770,1830,1760,1729848,3103323035,169352114800,94610120
2021-03-29,1790,0,0.0,1800,1815,1775,800114,1438234700,169352114800,94610120
2021-03-30,1805,15,0.84,1790,1820,1780,838599,1510610370,170771266600,94610120
2021-03-31,1820,15,0.83,1815,1850,1805,1579997,2894854045,172190418400,94610120
2021-04-01,1785,-35,-1.92,1820,1825,1780,752270,1352253645,168879064200,94610120
2021-04-02,1805,20,1.12,1795,1815,1785,751447,1350456870,170771266600,94610120
2021-04-05,1870,65,3.6,1805,1895,1795,2599933,4857452805,176920924400,94610120
2021-04-06,1830,-40,-2.14,1880,1885,1815,1113414,2050587190,173136519600,94610120
2021-04-07,1850,20,1.09,1830,1880,1825,909739,1689605785,175028722000,94610120
2021-04-08,1900,50,2.7,1860,1965,1845,3416490,6545554595,179759228000,94610120
