날짜,종가,시가,고가,저가,거래량,변동 %,로그 수익률
2019-12-23,9650,9925,10000,9425,25549000.0,143.07,0.8881918206517955
2019-12-24,9688,9513,9950,9275,26691000.0,0.39,0.003930090899896619
2019-12-26,10050,9663,10150,9663,19190000.0,3.74,0.036684628254293555
2019-12-27,10338,10138,10350,9963,12749000.0,2.86,0.028253792268762713
2019-12-30,10275,10338,10425,10213,11959000.0,-0.6,-0.006112666391549263
2020-01-02,10450,10375,10500,10188,9254000.0,1.7,0.016888218028521796
2020-01-03,10075,10500,10513,9938,17670000.0,-3.59,-0.03654487057807335
2020-01-06,10125,9825,10213,9713,16718000.0,0.5,0.004950505159856205
2020-01-07,10063,10125,10338,9963,10147000.0,-0.62,-0.006142282041406707
2020-01-08,9650,9950,9963,9425,25437000.0,-4.1,-0.04190741560030164
2020-01-09,10438,9875,10575,9750,30130000.0,8.16,0.07849507787032703
2020-01-10,10575,10375,10625,10300,19823000.0,1.32,0.013039731711120285
2020-01-13,10875,10550,11138,10475,61476000.0,157.09,0.9442645839165611
2020-01-14,10838,11000,11050,10750,13543000.0,-0.34,-0.0034080998308253603
2020-01-15,10650,10875,11000,10513,11121000.0,-1.73,-0.0174985849884884
2020-01-16,10725,10688,10800,10550,8216000.0,0.7,0.00701757265864654
2020-01-17,10288,10750,10750,9900,22945000.0,-4.08,-0.04159929731881711
2020-01-20,10025,10250,10425,9875,17059000.0,-2.55,-0.025896194302630696
2020-01-21,9925,9938,9938,9625,11940000.0,-1.0,-0.010025146619378818
2020-01-22,9850,9900,9913,9638,7318000.0,-0.76,-0.007585371389256612
2020-01-23,9863,9850,9863,9613,11466000.0,0.13,0.0013189267878588476
2020-01-28,8825,9338,9463,8575,33367000.0,-10.52,-0.11120177915249606
2020-01-29,8963,8825,9238,8625,15173000.0,1.56,0.015516389555864244
2020-01-30,8650,8913,9100,8475,11528000.0,-3.49,-0.03554567143143672
2020-01-31,8588,8538,8863,8413,14431000.0,-0.72,-0.00719344092725341
2020-02-03,8850,8075,8925,8075,10501000.0,3.06,0.03005157900330357
2020-02-04,9063,8825,9100,8813,7182000.0,2.4,0.02378273205280643
2020-02-05,8925,9238,9238,8863,8776000.0,-1.52,-0.015343863406941842
2020-02-06,9288,8925,9563,8925,21949000.0,4.06,0.03986691672988751
2020-02-07,9575,9350,9975,9138,29534000.0,3.1,0.030432290671119317
2020-02-10,9688,9550,9750,9388,7451000.0,152.94,0.9280232030582365
2020-02-11,9625,9775,9775,9613,5598000.0,-0.65,-0.006524126076943239
2020-02-12,9650,9625,9700,9000,11319000.0,0.26,0.002594035177046528
2020-02-13,9700,9650,10063,9513,15091000.0,0.52,0.005167970158442598
2020-02-14,9900,9825,9925,9500,9519000.0,2.06,0.020408871631207033
2020-02-17,9975,9888,9975,9763,10444000.0,151.89,0.923837937509538
2020-02-18,9875,9888,10138,9763,12423000.0,-1.0,-0.010075651988741587
2020-02-19,9588,9825,10000,9513,11413000.0,-2.91,-0.02949399421504769
2020-02-20,10050,9600,10475,9538,29092000.0,4.82,0.04706031793294678
2020-02-21,11175,10063,11175,9938,111000000.0,11.19,0.10610650599454777
2020-02-24,8000,9013,9188,7825,194000000.0,78.97,0.5820531330543585
2020-02-25,7300,7750,7925,6988,75223000.0,-8.75,-0.0915671935254905
2020-02-26,7313,7100,7800,6963,78620000.0,0.17,0.0017792381344686268
2020-02-27,6638,7125,7300,6550,47278000.0,-9.23,-0.09684287299103121
2020-02-28,6150,6475,6575,6063,39718000.0,-7.34,-0.07635863147935641
2020-03-02,6288,6225,6375,6063,23463000.0,155.59,0.938481705182634
2020-03-03,6400,6388,6688,6350,24692000.0,1.79,0.017654935238720745
2020-03-04,6738,6375,6825,6275,18932000.0,5.27,0.05146515461873489
2020-03-05,7050,6850,7125,6738,19050000.0,4.64,0.0452644718398161
2020-03-06,6850,7000,7038,6700,13983000.0,-2.84,-0.028778964550043404
2020-03-09,6388,6625,6675,6225,15127000.0,133.12,0.8464633099527871
2020-03-10,6525,6188,6538,6075,15516000.0,2.15,0.02121972285599101
2020-03-11,5950,6500,6500,5825,30382000.0,-8.81,-0.09224973365121868
2020-03-12,5513,5725,5950,5375,20872000.0,-7.35,-0.07628227994999187
2020-03-13,5100,5250,5250,4513,40618000.0,-7.48,-0.07786839987726647
2020-03-16,4900,5050,5438,4900,15992000.0,140.2,0.8762853972604558
2020-03-17,4988,4250,5163,4250,16601000.0,1.79,0.017799822701209084
2020-03-18,4575,4963,5163,4563,11517000.0,-8.27,-0.08642832909030539
2020-03-19,3625,4625,4888,3400,40021000.0,-20.77,-0.23275241042084654
2020-03-20,4075,3638,4075,3638,38315000.0,12.41,0.11701645838618796
2020-03-23,3800,3675,4013,3525,11272000.0,-6.75,-0.069869679960486
2020-03-24,4575,3863,4613,3863,18626000.0,20.39,0.18560563199514457
2020-03-25,5338,4725,5450,4725,34650000.0,16.67,0.15424435225484784
2020-03-26,5600,5850,6075,5275,41758000.0,4.92,0.047915546758771216
2020-03-27,5600,5875,6000,5375,30559000.0,0.0,0.0
2020-03-30,5663,5375,5838,4975,10686000.0,152.79,0.9274779212647195
2020-03-31,6100,5950,6125,5863,21480000.0,7.73,0.07433498404759759
2020-04-01,6338,6125,6500,6038,34628000.0,3.89,0.038274490089463355
2020-04-02,6500,6275,6650,6200,16993000.0,2.56,0.025238915632862343
2020-04-03,7000,6900,7013,6475,27162000.0,7.69,0.07410797215372183
2020-04-06,7838,6788,8213,6775,72914000.0,179.91,1.0293642825962814
2020-04-07,7713,7888,8000,7438,37845000.0,-1.59,-0.016076482825577602
2020-04-08,7688,7738,8025,7388,25364000.0,-0.32,-0.0032465452838707893
2020-04-09,7538,7975,8025,7475,12406000.0,-1.95,-0.019703776823047733
2020-04-10,8088,7588,8150,7175,34629000.0,7.3,0.07042458687322654
2020-04-13,8050,8400,8613,7988,71014000.0,148.84,0.9116431634776081
2020-04-14,8238,8125,8325,8063,13367000.0,2.33,0.0230855045834171
2020-04-16,8350,8250,8400,7913,15722000.0,153.41,0.9298553709082935
2020-04-17,8500,8450,8500,8250,21779000.0,1.8,0.017804624633506686
2020-04-20,8988,8900,9225,8700,54977000.0,5.74,0.05582419082681189
2020-04-21,9025,8863,9200,8000,37216000.0,0.42,0.004108149895861893
2020-04-22,9038,8988,9175,8525,19933000.0,0.14,0.0014394067701433188
2020-04-23,9013,9038,9175,8938,15043000.0,-0.28,-0.0027699314148151616
2020-04-24,8538,8938,8938,8475,22696000.0,-5.27,-0.054141191238502424
2020-04-27,8575,8525,8650,8475,12540000.0,151.1,0.9206735000292502
2020-04-28,9450,8575,9713,8500,84894000.0,10.2,0.09716374845364767
2020-04-29,9288,9325,9588,9025,41134000.0,-1.72,-0.017291497110060994
2020-05-04,8888,9075,9188,8875,19763000.0,139.23,0.8723233741676064
2020-05-06,8888,8963,9075,8600,19230000.0,0.0,0.0
2020-05-07,9025,8825,9138,8738,27779000.0,1.55,0.01529645188161571
2020-05-08,8950,9038,9050,8863,25124000.0,-0.83,-0.008344971932180647
2020-05-11,8813,8988,8988,8738,13799000.0,146.16,0.9008651037049146
2020-05-12,8375,8813,8888,8125,23212000.0,-4.96,-0.050976826406393276
2020-05-13,8425,8275,8513,8125,12106000.0,0.6,0.005952398527295352
2020-05-14,8350,8400,8700,8175,19507000.0,-0.89,-0.008941937375661282
2020-05-15,8750,8225,9500,8013,109000000.0,4.79,0.046792161506758884
2020-05-18,8750,8663,8888,8425,21543000.0,150.0,0.9162907318741551
2020-05-19,8800,8850,9025,8750,30322000.0,0.57,0.005698021114637796
2020-05-20,8663,8800,8838,8625,11802000.0,-1.56,-0.015690638576157597
2020-05-21,8550,8750,8750,8425,15338000.0,-1.3,-0.01312979995933441
2020-05-22,8288,8550,8600,8225,14302000.0,-3.07,-0.03112259743154157
2020-05-25,8400,8288,8525,8175,7147000.0,153.39,0.9297740822114421
2020-05-26,8600,8500,8663,8338,10174000.0,2.38,0.023530497410194036
2020-05-27,9025,8700,10000,8575,246000000.0,4.94,0.04823630095948265
2020-05-28,10038,9038,10038,8838,149000000.0,11.22,0.10637938701379734
2020-05-29,10138,9588,10450,9163,124000000.0,1.0,0.009912848817415706
2020-06-01,10288,10088,10363,9875,52343000.0,1.48,0.014687427445106059
2020-06-02,11175,10275,12975,10275,1803000000.0,8.63,0.08270097300436893
2020-06-03,10400,11250,11400,10338,195000000.0,-6.94,-0.0718733343523056
2020-06-04,10350,10350,10463,10138,58040000.0,-0.48,-0.004819286435948883
2020-06-05,10550,10325,10938,10313,119000000.0,1.93,0.019139340210697506
2020-06-08,10563,10525,10700,10325,25300000.0,150.3,0.9175222007931046
2020-06-09,10625,10625,10825,10413,34850000.0,0.59,0.00585238596945545
2020-06-10,10688,10638,10738,10400,28503000.0,0.59,0.005911901983809463
2020-06-11,10463,10700,10750,10413,23991000.0,-2.11,-0.021276392395379717
2020-06-12,10150,9713,10225,9500,35493000.0,-2.99,-0.030371518911113955
2020-06-15,9200,10075,10313,9000,28642000.0,126.6,0.8180205104413533
2020-06-16,9875,9375,9875,9150,26822000.0,7.34,0.07080282673219099
2020-06-17,10175,9563,10238,9488,28399000.0,3.04,0.02992742054147306
2020-06-18,9663,10275,10275,9650,23520000.0,-5.04,-0.051629572311487244
2020-06-19,9588,9588,9738,9388,15479000.0,-0.78,-0.007791842445033523
2020-06-22,9400,9588,9600,9250,11117000.0,-1.96,-0.019802627296179754
2020-06-23,9500,9600,9750,9250,14535000.0,1.06,0.010582109330537008
2020-06-24,9563,9713,9900,9563,17108000.0,0.66,0.006609686760910372
2020-06-25,9388,9525,9613,9325,9206000.0,-1.83,-0.018469207378628533
2020-06-26,9400,9388,9588,9125,9866000.0,0.13,0.0012774112871811244
2020-06-29,9288,9200,9625,9200,9019000.0,147.01,0.9043042869937873
2020-06-30,9900,9338,10750,9288,177000000.0,6.59,0.06381151274495377
2020-07-01,9413,9975,10013,9325,30907000.0,-4.92,-0.0504430445754611
2020-07-02,9875,9350,10275,9338,50987000.0,4.91,0.04791459822210242
2020-07-03,10163,9850,10413,9688,70210000.0,2.91,0.028747363368443864
2020-07-06,10200,10175,10413,10100,28215000.0,150.92,0.9199739772904516
2020-07-07,10875,10263,10988,9850,100000000.0,6.62,0.06407885668452239
2020-07-08,11400,10813,11500,10550,173000000.0,4.83,0.04714677842570208
2020-07-09,11250,11450,11588,11138,75263000.0,-1.32,-0.01324522675002068
2020-07-10,10775,11125,11238,10563,39914000.0,-4.22,-0.04313949266061771
2020-07-13,10725,10788,11075,10463,38715000.0,-0.46,-0.004651171175730844
2020-07-14,10725,10725,10850,10550,17830000.0,0.0,0.0
2020-07-15,10338,10725,10838,10338,25387000.0,-3.61,-0.036751038040233046
2020-07-16,10463,10350,10813,10350,18432000.0,1.21,0.012018797625062715
2020-07-17,11163,10550,11175,10488,61429000.0,6.69,0.06475951363368489
2020-07-20,11100,11300,11400,11050,64338000.0,148.6,0.9106758939898261
2020-07-21,11238,11125,11375,10850,42456000.0,1.24,0.012355784371718104
2020-07-22,11200,11138,11263,10900,22418000.0,-0.33,-0.0033871143889575854
2020-07-23,11150,11088,11475,10925,33507000.0,-0.45,-0.004474280394921077
2020-07-24,10838,10850,11000,10488,22752000.0,-2.8,-0.02838102076220529
2020-07-27,11750,11000,11788,10925,154000000.0,8.42,0.08079476344624546
2020-07-28,11325,11738,11875,11200,78889000.0,-3.62,-0.03684056922107025
2020-07-29,11913,11325,11913,10963,62671000.0,5.19,0.05061756944812643
2020-07-30,11838,11913,12450,11588,90127000.0,-0.63,-0.006315544548690788
2020-07-31,11913,11863,12425,11763,54598000.0,0.63,0.006315544548690772
2020-08-03,11713,12025,12063,11463,46509000.0,145.8,0.8994017989815722
2020-08-04,11763,11700,11863,11138,57893000.0,0.43,0.004259675890566644
2020-08-05,11488,11750,11838,11475,38546000.0,-2.34,-0.02365599967243589
2020-08-06,11988,11413,11988,11413,43830000.0,4.35,0.04260313714854831
2020-08-07,11688,11963,11963,11663,21872000.0,-2.5,-0.02534347500601841
2020-08-10,11525,11688,11863,11500,16358000.0,146.52,0.902289426142062
2020-08-11,11463,11538,11613,11325,18368000.0,-0.54,-0.005394131749839669
2020-08-12,11163,11463,11463,10900,23011000.0,-2.62,-0.0265197191002774
2020-08-13,11500,11263,12063,11263,101000000.0,3.02,0.02974229733660924
2020-08-14,11200,11613,11725,11088,26463000.0,-2.61,-0.026433257068155483
2020-08-18,10350,11200,12000,10250,37562000.0,131.03,0.8373634732844843
2020-08-19,10575,10250,10825,10250,27062000.0,2.17,0.021506205220963682
2020-08-20,10000,10650,10650,9575,38105000.0,-5.44,-0.05590763193829595
2020-08-21,10713,10000,10713,9750,21602000.0,7.13,0.06887286428637532
2020-08-24,11588,10975,11600,10475,84392000.0,170.42,0.9948495278573608
2020-08-25,11675,11500,11813,11425,40282000.0,0.76,0.0074797236478571505
2020-08-26,12275,11700,12350,11525,74999000.0,5.14,0.05011487012562321
2020-08-27,12250,12200,12475,11838,56177000.0,-0.2,-0.002038736689848317
2020-08-28,12875,12375,13150,12313,104000000.0,5.1,0.0497615095590638
2020-08-31,13025,12800,13375,12500,107000000.0,152.91,0.9278738729637859
2020-09-01,11563,14075,14600,11525,484000000.0,-11.23,-0.1190602424926059
2020-09-02,11438,11600,11825,11075,83582000.0,-1.08,-0.010869199653700246
2020-09-03,11113,11450,11450,11038,43433000.0,-2.84,-0.02882555128961505
2020-09-04,11188,10500,11188,10400,38465000.0,0.67,0.006726181136203891
2020-09-07,11125,11300,11300,11063,22919000.0,148.6,0.9106884763254852
2020-09-08,11400,11125,11688,11113,63917000.0,2.47,0.024418527348145796
2020-09-09,10963,11113,11238,10938,25776000.0,-3.84,-0.0390873887080468
2020-09-10,11063,11050,11388,10988,23067000.0,0.91,0.00908024036037089
2020-09-11,11025,11050,11238,10950,14905000.0,-0.34,-0.0034407857198641145
2020-09-14,11025,11175,11175,10988,13435000.0,150.0,0.9162907318741551
2020-09-15,11000,10975,11125,10963,12822000.0,-0.23,-0.0022701485345391855
2020-09-16,10788,11025,11100,10788,14834000.0,-1.93,-0.01946086752088696
2020-09-17,10475,10850,10875,10475,14656000.0,-2.9,-0.029442939469282108
2020-09-18,10500,10413,10600,10150,13885000.0,0.24,0.0023837913552761975
2020-09-21,10000,10500,10575,10000,16203000.0,138.1,0.8675005677047231
2020-09-22,9638,10000,10125,9625,18447000.0,-3.63,-0.036871474775904696
2020-09-23,10163,9813,10163,9250,16891000.0,5.45,0.05304005593748836
2020-09-24,9775,9925,10163,9700,12502000.0,-3.81,-0.038925568284199914
2020-09-25,9950,9925,10375,9775,19010000.0,1.79,0.01774444529907191
2020-09-28,10763,10000,11150,10000,96391000.0,8.17,0.0785417751116597
2020-09-29,10750,10688,10813,10500,22567000.0,-0.12,-0.0012085717084893482
2020-10-05,10500,10663,10800,10400,14472000.0,144.19,0.8927602344639609
2020-10-06,10325,10438,10613,10000,20482000.0,-1.67,-0.01680711831638129
2020-10-07,10675,10300,10675,10213,9495000.0,3.39,0.03333642026759171
2020-10-08,10538,10688,10700,10463,9532000.0,-1.29,-0.012916787327594175
2020-10-12,10413,10650,10650,10338,7435000.0,-1.19,-0.011932746239335178
2020-10-13,10738,10513,10925,10388,27580000.0,3.12,0.030733826452618917
2020-10-14,10475,10750,10838,10438,13606000.0,-2.44,-0.02479738619217634
2020-10-15,10050,10563,10563,9950,16757000.0,-4.06,-0.041418831303116625
2020-10-16,9863,9988,10138,9813,10859000.0,-1.87,-0.018782252533228343
2020-10-19,9775,9875,10013,9600,8691000.0,147.78,0.9073791515735918
2020-10-20,9825,9700,9975,9438,10385000.0,0.51,0.005102051883895552
2020-10-21,9825,9850,9900,9750,4856000.0,0.0,0.0
2020-10-22,9725,9750,9875,9650,5138000.0,-1.02,-0.010230268250814922
2020-10-23,9625,9738,9813,9563,4207000.0,-1.03,-0.01033600933066206
2020-10-26,9363,9575,9675,9200,11574000.0,-2.73,-0.02759812821709589
2020-10-27,9388,9188,9563,9100,5672000.0,0.27,0.002666526032025087
2020-10-28,9450,9263,9550,9250,2719000.0,0.67,0.0065824635168742675
2020-10-29,9863,9313,9950,9225,5853000.0,4.37,0.042775640466205175
2020-10-30,9713,9788,9888,9625,7703000.0,-1.52,-0.015325187551662954
2020-11-02,9538,9713,9775,9500,7345000.0,-1.8,-0.018181374544160942
2020-11-03,9438,9538,9650,9363,7381000.0,-1.05,-0.010539726571836786
2020-11-04,9513,9488,9575,9388,4766000.0,0.79,0.00791519092012414
2020-11-05,9700,9563,9863,9525,23276000.0,1.97,0.019466601285017232
2020-11-06,9438,9750,9750,9375,8394000.0,-2.71,-0.027381792205141312
2020-11-09,9513,9500,9600,9463,5182000.0,0.79,0.00791519092012414
2020-11-10,9613,9650,9713,9538,7926000.0,1.05,0.010457064859359095
2020-11-11,9638,9600,9675,9538,6882000.0,0.26,0.0025972691344618706
2020-11-12,9650,9663,9788,9613,8958000.0,0.13,0.0012442971327536157
2020-11-13,9563,9650,9663,9475,6640000.0,-0.91,-0.009056429983488934
2020-11-16,9450,9475,9550,9375,13462000.0,147.06,0.9044562742271522
2020-11-17,9238,9513,9538,9238,9895000.0,-2.25,-0.02268932949723778
2020-11-18,9300,9275,9375,9138,6947000.0,0.68,0.00668898815079671
2020-11-19,9250,9300,9325,9163,6946000.0,-0.54,-0.005390848634876423
2020-11-20,9413,9263,9413,9125,7993000.0,1.76,0.01746816104074935
2020-11-23,9438,9425,9663,9338,9950000.0,150.66,0.9189962320523388
2020-11-24,9488,9488,9500,9338,5152000.0,0.53,0.005283748951173757
2020-11-25,9313,9488,9588,9225,12232000.0,-1.84,-0.018616568715848898
2020-11-26,9200,9300,9375,9200,6759000.0,-1.21,-0.012207789484526181
2020-11-27,9138,9213,9250,9100,7520000.0,-0.68,-0.006761940913914838
2020-11-30,8875,9138,9250,8788,16665000.0,142.82,0.8871422421597376
2020-12-01,8913,8825,8988,8825,6765000.0,0.42,0.0042725497871008355
2020-12-02,8750,8950,8950,8663,11481000.0,-1.82,-0.01845718477905725
2020-12-03,9075,8875,9200,8750,17120000.0,3.71,0.036469679781391415
2020-12-04,8950,9125,9138,8875,8509000.0,-1.38,-0.013869847864150502
2020-12-07,8625,8950,8950,8625,9368000.0,-3.63,-0.036988569369340536
2020-12-08,8450,8550,8675,8425,8748000.0,-2.03,-0.02049852154834093
2020-12-09,8588,8450,8625,8450,7517000.0,1.63,0.016199438647452033
2020-12-10,8488,8638,8638,8488,5358000.0,-1.16,-0.011712478704852555
2020-12-11,8625,8463,8663,8463,5610000.0,1.62,0.01601156160574136
2020-12-14,8575,8638,8700,8488,4739000.0,-0.58,-0.005813969865419845
2020-12-15,8438,8500,8575,8388,5520000.0,-1.6,-0.016105679349856718
2020-12-16,8338,8375,8475,8263,9871000.0,-1.19,-0.01192193424354177
2020-12-17,8400,8350,8475,8250,5574000.0,0.75,0.007408326390662876
2020-12-18,8500,8438,8575,8400,5409000.0,1.19,0.011834457647002798
2020-12-21,8350,8475,8475,8325,4593000.0,-1.76,-0.017804624633506707
2020-12-22,8250,8188,8463,8113,13938000.0,-1.2,-0.01204833851617448
2020-12-23,7975,8238,8263,7713,14809000.0,-3.33,-0.03390155167568134
2020-12-24,7938,7875,8013,7863,4557000.0,-0.47,-0.0046502943100346725
2020-12-28,7938,7950,8138,7875,9904000.0,0.0,0.0
2020-12-29,9238,7938,9500,7925,102000000.0,16.38,0.15166405764753996
2020-12-30,9538,9250,10200,9150,106000000.0,3.25,0.03195840786761902
2021-01-04,9750,9688,10225,9525,42497000.0,2.23,0.02198346513372321
2021-01-05,10238,9738,10625,9250,71547000.0,5.0,0.048839003025635604
2021-01-06,9438,10300,10500,9325,76515000.0,-7.81,-0.0813621947311958
2021-01-07,9350,9500,9650,8975,48398000.0,-0.93,-0.00936775000360016
2021-01-08,9400,9363,9563,9113,17909000.0,0.53,0.005333345975362603
2021-01-11,9388,9475,9563,9050,18771000.0,-0.13,-0.0012774112871811447
2021-01-12,8900,9288,9450,8850,27848000.0,-5.19,-0.05338100125068296
2021-01-13,9025,8875,9150,8838,16218000.0,1.4,0.013947227480850552
2021-01-14,9000,9025,9475,8775,30583000.0,-0.28,-0.002773926882725208
2021-01-15,8813,9000,9100,8813,8832000.0,-2.08,-0.020996673218695968
2021-01-18,8363,8813,8813,8200,13990000.0,137.23,0.8639367781351567
2021-01-19,8513,8263,8563,8263,8149000.0,1.79,0.01777719250253126
2021-01-20,9050,8575,9438,8463,55659000.0,6.31,0.06117035080991479
2021-01-21,9088,9113,9125,8863,12451000.0,0.41,0.004190104266960855
2021-01-22,9238,9088,9438,8963,20647000.0,1.65,0.016370550029618024
2021-01-25,9325,9363,9538,9175,21013000.0,0.95,0.0093735535214657
2021-01-26,8950,9325,9388,8925,10982000.0,-4.02,-0.04104543324311526
2021-01-27,8750,9000,9213,8713,9585000.0,-2.23,-0.02259983191724092
2021-01-28,8488,8663,8688,8425,10440000.0,-3.0,-0.030400299057841067
2021-01-29,8325,8525,8625,8188,14759000.0,-1.91,-0.01939036544517445
2021-02-01,8513,8325,8575,8150,8472000.0,2.25,0.02233137103541239
2021-02-02,8663,8600,8925,8575,7755000.0,1.76,0.017466676006083353
2021-02-03,8675,8675,8825,8638,4475000.0,0.14,0.0013842429249197167
2021-02-04,8625,8725,8788,8538,5790000.0,-0.58,-0.005780362915499425
2021-02-05,8663,8663,8813,8575,5970000.0,0.43,0.0043961199905797966
2021-02-08,8525,8738,8738,8425,4173000.0,-1.59,-0.016058059738422788
2021-02-09,8388,8488,8675,8388,4575000.0,-1.61,-0.01620091012990701
2021-02-10,8475,8500,8538,8375,4035000.0,1.04,0.010318540226840449
2021-02-15,8775,8538,8788,8513,8581000.0,3.54,0.034786116085415604
2021-02-16,8825,8913,8913,8663,8575000.0,0.57,0.005681833467430864
2021-02-17,8875,8700,8888,8650,7083000.0,0.57,0.0056497325421191276
2021-02-18,8763,8813,8913,8738,4937000.0,-1.27,-0.012700023287765932
2021-02-19,8800,8763,8825,8475,7534000.0,0.43,0.004213409410447257
2021-02-22,8275,8213,8500,8150,48399000.0,135.09,0.854777931653121
2021-02-23,8188,8150,8200,7963,12439000.0,-1.06,-0.010569253464083486
2021-02-24,8213,8225,8325,7938,14314000.0,0.31,0.0030485969590121967
2021-02-25,8175,8163,8213,8063,7627000.0,-0.46,-0.004637547974738194
2021-02-26,7925,8100,8275,7875,7479000.0,-3.06,-0.03105839701997274
2021-03-02,7975,7975,8175,7888,5793000.0,0.63,0.006289328907563918
2021-03-03,8063,8000,8088,7913,6780000.0,1.1,0.01097404703197665
2021-03-04,8025,8013,8088,8000,4763000.0,-0.47,-0.004724026686805428
2021-03-05,8113,8025,8125,7938,5312000.0,1.09,0.010906044396848384
2021-03-08,8313,8125,8450,8113,11321000.0,2.47,0.024352841136023016
2021-03-09,8350,8213,8363,8038,8549000.0,0.45,0.004440984313812974
2021-03-10,8450,8350,8525,8325,12223000.0,1.2,0.011904902506318458
2021-03-11,8725,8450,8750,8450,15006000.0,3.25,0.032026026719408435
2021-03-12,8988,8750,9025,8725,21776000.0,3.01,0.02969788623459187
2021-03-15,9300,9088,9588,9063,56875000.0,158.69,0.9504704089862003
2021-03-16,9513,9250,9513,9200,21008000.0,2.28,0.02264488406510975
2021-03-17,9450,9500,9675,9250,22251000.0,-0.66,-0.006644542718668613
2021-03-18,9463,9500,9825,9288,19648000.0,0.13,0.0013747160204443522
2021-03-19,9650,9450,9663,9300,12363000.0,1.98,0.019568457824798935
2021-03-22,9538,9713,9750,9338,19421000.0,-1.17,-0.011674095474861961
2021-03-23,9875,9625,9963,9213,29673000.0,3.54,0.03472249091115297
2021-03-24,10013,9875,10025,9513,49813000.0,1.39,0.013877937938480129
2021-03-25,9938,10013,10025,9825,20126000.0,-0.75,-0.007518455545536918
2021-03-26,9788,9888,10050,9525,19864000.0,-1.51,-0.015208647599703556
2021-03-29,9638,9775,9788,9425,13117000.0,146.17,0.9008982887753745
2021-03-30,10075,9550,11738,9463,1393000000.0,4.54,0.044343489614605595
2021-03-31,9763,10138,10188,9625,113000000.0,-3.1,-0.031457377589212285
2021-04-01,9838,9675,10238,9413,110000000.0,0.77,0.007652708129613675
2021-04-02,9875,9838,9975,9750,24076000.0,0.38,0.0037538724140375765
2021-04-05,9575,9875,9925,9550,28515000.0,-3.04,-0.030850775720475933
2021-04-06,9775,9475,9850,9475,25164000.0,2.09,0.020672570804719882
2021-04-07,9675,9863,9863,9638,15099000.0,-1.02,-0.01028286695558392
2021-04-08,9500,9650,9725,8750,29641000.0,-1.81,-0.018253440309350347
2021-04-09,9550,9488,9600,9238,22626000.0,0.53,0.005249355886143745
2021-04-12,9988,9463,10000,9463,40262000.0,4.58,0.04484321792488789
2021-04-13,9900,9988,9988,9700,20171000.0,-0.88,-0.0088496152769825
2021-04-14,9888,9813,9988,9725,17708000.0,-0.13,-0.0012128564252092936
2021-04-15,10000,9825,10063,9750,19217000.0,1.14,0.011263192278710648
2021-04-16,10550,10000,10950,10000,497000000.0,5.5,0.05354076692802976
2021-04-19,10788,10788,10963,10413,112000000.0,2.25,0.022308545355407973
2021-04-20,10350,10775,11413,10188,132000000.0,-4.06,-0.041447885566105395
2021-04-21,10325,10325,10375,10038,42166000.0,-0.24,-0.002418380864281638
2021-04-22,10213,10250,10525,10125,35541000.0,-1.09,-0.010906720251134606
2021-04-23,10125,10125,10363,10088,13898000.0,-0.86,-0.00865380560335911
2021-04-26,10050,10225,10238,9938,18616000.0,-0.74,-0.00743497848751809
2021-04-27,9913,10000,10138,9913,11883000.0,-1.37,-0.013725607454324298
2021-04-28,9750,9900,10113,9425,27006000.0,-1.64,-0.016579742041004625
2021-04-29,9675,9813,9813,9500,15099000.0,-0.77,-0.007722046093910278
2021-04-30,9813,9700,9925,9600,10963000.0,1.42,0.014162798308511106
2021-05-03,9738,9813,9913,9563,17366000.0,-0.76,-0.007672279463847406
2021-05-04,10313,9738,10413,9650,62047000.0,5.91,0.057369477573422874
2021-05-06,10313,10313,10363,10175,14938000.0,150.0,0.9163392155472877
2021-05-07,10650,10775,11813,10500,409000000.0,3.27,0.03215465682150208
2021-05-10,10875,10713,11100,10688,85365000.0,155.28,0.9371974166934687
2021-05-11,10600,11000,11213,10575,48825000.0,-2.53,-0.025612575856726345
2021-05-12,10500,10375,10750,10188,29013000.0,-0.94,-0.00947874395454377
2021-05-13,10375,10425,10450,10175,19326000.0,-1.19,-0.01197619104671565
2021-05-14,10775,10325,10875,10325,48516000.0,3.86,0.037829569873049564
2021-05-17,10638,10925,10925,10513,20823000.0,-1.28,-0.012796139669685595
2021-05-18,10750,10500,10900,10400,17473000.0,1.06,0.010473258253546038
2021-05-20,10613,10700,10725,10500,12495000.0,146.8,0.9034646420801686
2021-05-21,10375,10500,10688,10350,14116000.0,-2.24,-0.022680598662923414
2021-05-24,10125,10338,10438,10050,12353000.0,143.98,0.891899278749996
2021-05-25,10813,10175,10888,10138,29360000.0,6.79,0.06574150097079717
2021-05-26,10875,10825,11063,10725,17219000.0,0.58,0.005717463011347649
2021-05-27,10988,11000,11163,10813,29393000.0,1.03,0.010337191258279742
2021-05-28,10988,11150,11163,10775,15330000.0,0.0,0.0
2021-05-31,11088,11125,11200,10925,17185000.0,152.28,0.9253959113104071
2021-06-01,11013,11050,11125,10888,16326000.0,-0.68,-0.006787049264740472
2021-06-02,11050,11013,11350,10850,39292000.0,0.34,0.0033540347809548187
2021-06-03,11063,11075,11188,10950,19594000.0,0.11,0.0011757790890120365
2021-06-04,11113,11100,11275,10950,20916000.0,0.45,0.004509387150735687
2021-06-07,11063,11125,11175,10950,16187000.0,148.88,0.9118263380869059
